prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_mean_b_snap_k2,batch_mean_b_snap_k3,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,batch_frac_argmax_k2,batch_frac_argmax_k3,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1,softmax_k2_a0,softmax_k2_a1,softmax_k3_a0,softmax_k3_a1
423,2967,False,0.0037771443426919795,81,76,0.07964360007323418,0.38828274915624816,0.45050416968207957,0.08156948108843819,0.308639149083014,0.5036229751112818,0.04938271604938271,0.43209876543209874,0.48148148148148145,0.037037037037037035,0.6037511374972651,0.39624886250273483,0.822592082500677,0.17740791749932305,0.16675921998785642,0.8332407800121436,0.4354256555891825,0.5645743444108176
424,2974,False,0.002922356835685632,70,67,0.13769001907439496,0.39015359214985235,0.38661641762514015,0.08553997115061224,0.2524635730754574,0.5286461666866485,0.12857142857142856,0.4,0.4142857142857143,0.05714285714285714,0.604182270218392,0.3958177297816081,0.8221843312327656,0.17781566876723431,0.16642238910813578,0.8335776108918641,0.43532954305785093,0.5646704569421491
425,2981,False,0.007911452175699954,56,53,0.1624885976628839,0.36426270076210115,0.3992160375758253,0.07403266399918927,0.20177410309921726,0.5386723954407231,0.14285714285714285,0.35714285714285715,0.4642857142857143,0.03571428571428571,0.6056968100513447,0.3943031899486554,0.8234932035589666,0.1765067964410334,0.16671256302906215,0.8332874369709378,0.43537459903451775,0.5646254009654822
426,2988,False,0.003290496634369383,63,61,0.08883400378412636,0.36320630477410587,0.4443210397757477,0.10363865166601993,0.2743723009899795,0.506004114992329,0.06349206349206349,0.3968253968253968,0.4444444444444444,0.09523809523809523,0.6060102538313952,0.3939897461686049,0.823326396116753,0.17667360388324707,0.16614016086378702,0.833859839136213,0.4350645160926175,0.5649354839073826
427,2995,False,0.00398551070373433,83,75,0.09095835336272103,0.36006267311981566,0.4554411277942304,0.09353784572323277,0.26910431975709465,0.49565597630371616,0.060240963855421686,0.39759036144578314,0.46987951807228917,0.07228915662650602,0.606513453247209,0.393486546752791,0.8229216190768549,0.17707838092314518,0.16578481541035528,0.8342151845896447,0.4359510704188169,0.564048929581183
428,3002,False,0.0021176902018042905,89,81,0.10326988452462547,0.365441564005249,0.46248071658065476,0.06880783488947081,0.26217167948062353,0.4831004492776823,0.06741573033707865,0.39325842696629215,0.4943820224719101,0.0449438202247191,0.6065291611275406,0.39347083887245937,0.8229554655960908,0.17704453440390913,0.1654515078384693,0.8345484921615307,0.43551863836093613,0.5644813616390639
429,3009,False,0.006013641049525261,70,67,0.08549143027859975,0.30324284212218505,0.5498258736516497,0.06143985394756534,0.21775141184358532,0.42971482027700486,0.07142857142857142,0.3,0.6,0.02857142857142857,0.606037595604024,0.3939624043959759,0.8222602923108554,0.17773970768914465,0.16637761264940804,0.833622387350592,0.43532712567839177,0.5646728743216083
430,3016,False,0.0016229482437811126,58,55,0.08482753014127392,0.4256414822133107,0.38365532444985456,0.1058756631955606,0.3408139520720368,0.5212183821731601,0.06896551724137931,0.4827586206896552,0.3793103448275862,0.06896551724137931,0.6057282211669293,0.39427177883307085,0.8221231871871797,0.17787681281282025,0.16654683312168164,0.8334531668783183,0.43505536221510605,0.5649446377848939
431,3023,False,0.0028000110890462676,69,67,0.07838700741979666,0.3898782486620441,0.4360748454267046,0.09565989849145444,0.3114912412422475,0.49007322474054305,0.057971014492753624,0.42028985507246375,0.463768115942029,0.057971014492753624,0.6058755302770004,0.3941244697229997,0.8224654483547562,0.17753455164524384,0.16687548221388104,0.8331245177861188,0.4355601344585299,0.5644398655414701
432,3030,False,0.003537028956658069,60,56,0.10818726756674725,0.40186731959532623,0.4079684591086279,0.08197695372929845,0.293680052028579,0.47360425860429045,0.1,0.4166666666666667,0.45,0.03333333333333333,0.6050129801683131,0.39498701983168694,0.8223864464018873,0.17761355359811268,0.16699684809259424,0.8330031519074058,0.43637305928735126,0.5636269407126487
433,3037,False,0.002764371498857212,78,68,0.07380133744442545,0.3758926392671928,0.4391789013421726,0.1111271219462091,0.30209130182276733,0.46751739036995305,0.02564102564102564,0.41025641025641024,0.44871794871794873,0.11538461538461539,0.6052266793466503,0.3947733206533497,0.8218885177733943,0.17811148222660567,0.16720882409220608,0.832791175907794,0.43655857215770366,0.5634414278422963
