round,i,j,r_i,r_j
6,5,10,-1.0,1.0
6,4,14,1.0,-1.0
6,0,18,-1.0,1.0
6,8,6,1.0,-1.0
6,14,2,-1.0,1.0
6,4,2,-1.0,1.0
6,11,9,-1.0,1.0
6,12,10,-1.0,1.0
6,13,12,1.0,-1.0
7,4,2,1.0,-1.0
7,14,0,-1.0,1.0
7,3,0,-1.0,1.0
7,16,8,-1.0,1.0
7,5,1,1.0,-1.0
7,4,7,1.0,-1.0
7,18,9,1.0,-1.0
7,10,15,1.0,-1.0
8,5,12,-1.0,1.0
8,4,13,1.0,-1.0
8,12,6,1.0,-1.0
8,10,11,-1.0,1.0
8,9,19,-1.0,1.0
8,10,19,-1.0,1.0
8,9,17,-1.0,1.0
9,1,12,-1.0,1.0
9,3,15,1.0,-1.0
9,4,6,-1.0,1.0
9,16,10,-1.0,1.0
9,16,15,1.0,-1.0
9,11,1,-1.0,1.0
9,3,17,-1.0,1.0
9,8,7,-1.0,1.0
9,11,14,1.0,-1.0
9,1,10,-1.0,1.0
9,3,7,1.0,-1.0
9,18,16,1.0,-1.0
9,19,3,-1.0,1.0
9,8,3,1.0,-1.0
9,17,7,1.0,-1.0
10,4,12,1.0,-1.0
10,9,13,1.0,-1.0
10,12,15,1.0,-1.0
10,12,5,1.0,-1.0
10,4,15,-1.0,1.0
10,15,11,1.0,-1.0
10,7,4,-1.0,1.0
10,2,5,1.0,-1.0
10,4,3,1.0,-1.0
10,0,9,1.0,-1.0
10,2,0,-1.0,1.0
10,13,2,1.0,-1.0
11,0,16,-1.0,1.0
11,9,4,-1.0,1.0
11,3,14,-1.0,1.0
11,2,17,-1.0,1.0
11,17,15,-1.0,1.0
11,9,5,1.0,-1.0
11,10,15,1.0,-1.0
11,1,7,1.0,-1.0
11,5,10,1.0,-1.0
11,19,2,-1.0,1.0
11,17,9,-1.0,1.0
11,14,5,-1.0,1.0
11,18,5,1.0,-1.0
12,13,19,1.0,-1.0
12,18,10,-1.0,1.0
12,5,0,1.0,-1.0
12,0,5,1.0,-1.0
12,11,18,-1.0,1.0
12,5,15,-1.0,1.0
12,6,9,1.0,-1.0
13,16,0,-1.0,1.0
13,11,14,-1.0,1.0
13,18,16,1.0,-1.0
13,14,1,1.0,-1.0
13,19,3,-1.0,1.0
13,16,13,-1.0,1.0
13,9,5,1.0,-1.0
13,13,15,-1.0,1.0
13,18,19,-1.0,1.0
13,6,2,-1.0,1.0
