prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_mean_b_snap_k2,batch_mean_b_snap_k3,batch_mean_b_snap_k4,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,batch_frac_argmax_k2,batch_frac_argmax_k3,batch_frac_argmax_k4,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1,softmax_k2_a0,softmax_k2_a1,softmax_k3_a0,softmax_k3_a1,softmax_k4_a0,softmax_k4_a1
0,9,False,2.0949033087542546,92,89,0.20009189876301678,0.199979234619179,0.200013548285987,0.20026510056660293,0.19965021776521266,0.00011266414383778733,1.6094223520471282,0.967391304347826,0.0,0.0,0.03260869565217391,0.0,0.7846317678473719,0.21536823215262804,0.7917302114069571,0.2082697885930429,0.7895880105294497,0.2104119894705504,0.7733597660949991,0.22664023390500082,0.8113803144264949,0.1886196855735051
1,19,False,0.977727119485583,94,94,0.20011992462691558,0.1999729019143897,0.20001768003277745,0.2003459468386876,0.19954354658722798,0.0001470227125258683,1.6094176066808878,0.9574468085106383,0.0,0.0,0.0425531914893617,0.0,0.6688573820668641,0.3311426179331359,0.6708854572199032,0.3291145427800969,0.6702484677902532,0.32975153220974684,0.6661005741676139,0.333899425832386,0.6778215056627714,0.32217849433722856
2,29,False,0.2579505447176978,95,90,0.2000406071519553,0.1999907426285079,0.20000592857592983,0.20011720531703656,0.1998455163265688,4.986452344737935e-05,1.60938770561058,0.8842105263157894,0.0,0.0,0.05263157894736842,0.06315789473684211,0.6330918845399002,0.3669081154600997,0.6339903001077483,0.36600969989225174,0.6337117628489276,0.36628823715107234,0.631800274565837,0.36819972543416307,0.6368827854223114,0.36311721457768864
3,39,False,0.31844332279640997,83,83,0.20003648511916905,0.19999112093787041,0.2000049030065354,0.20010681362825486,0.19986067730816884,4.5364181298634954e-05,1.6094011926203342,0.9156626506024096,0.0,0.0,0.03614457831325301,0.04819277108433735,0.5856938106698244,0.41430618933017566,0.5860854807721381,0.41391451922786193,0.585964423808242,0.41403557619175796,0.5851236915293272,0.4148763084706729,0.5873272282380875,0.41267277176191264
4,49,False,0.19946664897087085,119,117,0.19986734179214938,0.2000298183048678,0.1999803222403462,0.1996178173155192,0.20050470034711557,0.000162476512718418,1.6094141960875235,0.8067226890756303,0.0,0.0,0.025210084033613446,0.16806722689075632,0.6160937399338096,0.38390626006619044,0.6162962893695303,0.38370371063046965,0.6162335970457629,0.3837664029542372,0.615800499860591,0.38419950013940896,0.6169433772141374,0.38305662278586267
5,59,False,0.14601830151706968,110,109,0.2000783676049595,0.1999812925504725,0.2000108017531195,0.20022862847471565,0.19970090961673118,9.707505448700027e-05,1.609409061733524,0.8272727272727273,0.0,0.0,0.09090909090909091,0.08181818181818182,0.5940096511798584,0.40599034882014157,0.5942478439096193,0.40575215609038073,0.5941746436081617,0.4058253563918382,0.5936554363834725,0.40634456361652754,0.5949792371639834,0.4050207628360166
6,69,False,0.09950820837693265,96,93,0.19993084082265658,0.20001738138489086,0.19999112059426138,0.19979610507749687,0.20026455212069283,8.654056223428297e-05,1.6094212808678676,0.78125,0.0,0.0,0.052083333333333336,0.16666666666666666,0.609213359220158,0.3907866407798421,0.6093054913410771,0.3906945086589228,0.6092772080301552,0.3907227919698449,0.6090757403655835,0.3909242596344164,0.6095870351912918,0.3904129648087083
7,79,False,0.167465341414984,96,94,0.20006301069240617,0.19997920358335744,0.20000435064805266,0.20019884112958464,0.1997545939465979,8.380710904873356e-05,1.6093891391229684,0.6875,0.0,0.0,0.10416666666666667,0.20833333333333334,0.6341262605657602,0.3658737394342399,0.6342077648265744,0.3657922351734257,0.6341828750094298,0.3658171249905701,0.634002167995891,0.3659978320041089,0.6344494972081898,0.36555050279181023
8,89,False,0.04998809936974445,97,96,0.20004711932225228,0.19999131426505729,0.2000084172150195,0.2001310671706607,0.19982208202700888,5.580505719499085e-05,1.6094035290166384,0.7525773195876289,0.0,0.0,0.09278350515463918,0.15463917525773196,0.6268549370809421,0.37314506291905786,0.6268254974774345,0.3731745025225655,0.6268344402852548,0.37316555971474524,0.6269005905208599,0.37309940947914005,0.6267410189300301,0.37325898106996996
9,99,False,0.13458607542877826,120,117,0.20002110190345912,0.19999530879736366,0.20000316731530796,0.20006073866148694,0.19991968332238078,2.5793106095461926e-05,1.6094213526753758,0.725,0.0,0.0,0.1,0.175,0.6066779370385712,0.3933220629614287,0.6067205356319846,0.3932794643680155,0.6067073270847417,0.3932926729152583,0.60661677413681,0.39338322586318997,0.6068575692846003,0.3931424307153996
