round,prototype_step_m,theta_0_0,theta_0_1,theta_1_0,theta_1_1,softmax_0_0,softmax_0_1,softmax_1_0,softmax_1_1
0,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562
1,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562
2,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562
3,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562
4,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562
5,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562
6,1,-0.5983214821341661,0.6626419041095963,-0.5240899647112265,0.5024225455001278,0.22080809522395078,0.7791919047760493,0.2637607852215238,0.7362392147784762
7,1,-0.5983214821341661,0.6626419041095963,-0.5240899647112265,0.5024225455001278,0.22080809522395078,0.7791919047760493,0.2637607852215238,0.7362392147784762
8,1,-0.5983214821341661,0.6626419041095963,-0.5240899647112265,0.5024225455001278,0.22080809522395078,0.7791919047760493,0.2637607852215238,0.7362392147784762
9,1,-0.5983214821341661,0.6626419041095963,-0.5240899647112265,0.5024225455001278,0.22080809522395078,0.7791919047760493,0.2637607852215238,0.7362392147784762
10,1,-0.5983214821341661,0.6626419041095963,-0.5240899647112265,0.5024225455001278,0.22080809522395078,0.7791919047760493,0.2637607852215238,0.7362392147784762
11,1,-0.5983214821341661,0.6626419041095963,-0.5240899647112265,0.5024225455001278,0.22080809522395078,0.7791919047760493,0.2637607852215238,0.7362392147784762
12,1,-0.5983214821341661,0.6626419041095963,-0.5240899647112265,0.5024225455001278,0.22080809522395078,0.7791919047760493,0.2637607852215238,0.7362392147784762
13,2,0.9901010819575441,-0.9257806599821141,0.834001105333291,-0.8556685245443897,0.8716784901848433,0.12832150981515653,0.8441807080504009,0.15581929194959912
14,2,0.9901010819575441,-0.9257806599821141,0.834001105333291,-0.8556685245443897,0.8716784901848433,0.12832150981515653,0.8441807080504009,0.15581929194959912
15,2,0.9901010819575441,-0.9257806599821141,0.834001105333291,-0.8556685245443897,0.8716784901848433,0.12832150981515653,0.8441807080504009,0.15581929194959912
16,2,0.9901010819575441,-0.9257806599821141,0.834001105333291,-0.8556685245443897,0.8716784901848433,0.12832150981515653,0.8441807080504009,0.15581929194959912
17,2,0.9901010819575441,-0.9257806599821141,0.834001105333291,-0.8556685245443897,0.8716784901848433,0.12832150981515653,0.8441807080504009,0.15581929194959912
18,2,0.9901010819575441,-0.9257806599821141,0.834001105333291,-0.8556685245443897,0.8716784901848433,0.12832150981515653,0.8441807080504009,0.15581929194959912
19,2,0.9901010819575441,-0.9257806599821141,0.834001105333291,-0.8556685245443897,0.8716784901848433,0.12832150981515653,0.8441807080504009,0.15581929194959912
20,3,-0.5158175872808085,0.5801380092562387,-0.5891913593250602,0.5675239401139612,0.250498460545448,0.749501539454552,0.23926464460547234,0.7607353553945276
21,3,-0.5158175872808085,0.5801380092562387,-0.5891913593250602,0.5675239401139612,0.250498460545448,0.749501539454552,0.23926464460547234,0.7607353553945276
22,3,-0.5158175872808085,0.5801380092562387,-0.5891913593250602,0.5675239401139612,0.250498460545448,0.749501539454552,0.23926464460547234,0.7607353553945276
23,3,-0.5158175872808085,0.5801380092562387,-0.5891913593250602,0.5675239401139612,0.250498460545448,0.749501539454552,0.23926464460547234,0.7607353553945276
24,3,-0.5158175872808085,0.5801380092562387,-0.5891913593250602,0.5675239401139612,0.250498460545448,0.749501539454552,0.23926464460547234,0.7607353553945276
25,3,-0.5158175872808085,0.5801380092562387,-0.5891913593250602,0.5675239401139612,0.250498460545448,0.749501539454552,0.23926464460547234,0.7607353553945276
