round,i,j,r_i,r_j
8,22,23,1.0,1.0
9,18,7,5.0,0.0
9,17,23,1.0,1.0
9,22,25,1.0,1.0
9,17,25,1.0,1.0
9,21,27,1.0,1.0
10,12,17,0.0,5.0
10,29,8,5.0,0.0
10,23,25,1.0,1.0
10,28,11,5.0,0.0
10,13,5,3.0,3.0
10,18,8,5.0,0.0
10,25,5,5.0,0.0
10,16,17,1.0,1.0
10,4,28,3.0,3.0
10,19,9,5.0,0.0
11,8,14,3.0,3.0
11,11,19,0.0,5.0
11,9,10,3.0,3.0
11,14,5,3.0,3.0
11,23,4,5.0,0.0
11,25,0,5.0,0.0
11,14,20,0.0,5.0
11,18,17,1.0,1.0
11,3,4,3.0,3.0
11,11,8,3.0,3.0
11,22,24,1.0,1.0
11,26,19,1.0,1.0
11,7,9,3.0,3.0
12,9,27,0.0,5.0
12,27,18,1.0,1.0
12,25,20,1.0,1.0
12,29,5,5.0,0.0
12,3,10,3.0,3.0
12,6,29,0.0,5.0
12,23,25,1.0,1.0
12,24,17,1.0,1.0
12,1,19,0.0,5.0
12,1,21,0.0,5.0
12,23,0,5.0,0.0
12,0,29,0.0,5.0
12,13,12,3.0,3.0
13,4,7,3.0,3.0
13,11,21,0.0,5.0
13,14,15,0.0,5.0
13,26,22,1.0,1.0
13,0,15,0.0,5.0
13,18,17,1.0,1.0
13,2,20,0.0,5.0
13,24,15,1.0,1.0
13,17,9,5.0,0.0
13,8,26,0.0,5.0
14,22,20,1.0,1.0
14,2,17,0.0,5.0
14,2,0,3.0,3.0
14,13,21,0.0,5.0
14,8,16,0.0,5.0
14,21,19,1.0,1.0
14,14,3,3.0,3.0
14,11,29,0.0,5.0
14,27,11,5.0,0.0
14,8,4,3.0,3.0
15,20,19,0.0,5.0
15,0,19,0.0,5.0
15,26,25,1.0,1.0
15,29,17,1.0,1.0
15,3,21,0.0,5.0
15,21,2,5.0,0.0
15,14,12,3.0,3.0
15,22,5,5.0,0.0
15,1,11,3.0,3.0
15,7,21,0.0,5.0
16,13,4,3.0,3.0
16,20,9,5.0,0.0
16,20,24,1.0,1.0
16,2,12,3.0,3.0
16,14,23,0.0,5.0
16,24,17,1.0,1.0
16,17,14,5.0,0.0
16,5,15,0.0,5.0
16,16,5,5.0,0.0
16,6,9,3.0,3.0
17,7,3,3.0,3.0
17,13,9,3.0,3.0
17,17,9,5.0,0.0
17,10,7,3.0,3.0
17,7,14,3.0,3.0
18,4,1,3.0,3.0
18,25,12,5.0,0.0
18,4,17,0.0,5.0
18,16,5,5.0,0.0
18,2,0,3.0,3.0
18,7,4,3.0,3.0
18,25,9,5.0,0.0
18,20,24,1.0,1.0
18,22,21,1.0,1.0
19,23,13,5.0,0.0
19,25,6,5.0,0.0
19,16,12,5.0,0.0
19,19,3,5.0,0.0
19,2,0,3.0,3.0
19,0,13,3.0,3.0
20,3,5,3.0,3.0
20,29,3,5.0,0.0
20,24,8,5.0,0.0
20,21,5,5.0,0.0
20,29,20,1.0,1.0
20,14,10,3.0,3.0
20,5,1,3.0,3.0
20,6,13,3.0,3.0
20,10,11,3.0,3.0
21,19,6,5.0,0.0
21,3,28,0.0,5.0
21,20,27,1.0,1.0
21,24,0,5.0,0.0
21,29,3,5.0,0.0
21,27,9,3.0,3.0
21,2,13,3.0,3.0
21,19,17,1.0,1.0
21,26,17,1.0,1.0
21,26,10,5.0,0.0
21,12,23,3.0,3.0
21,19,11,5.0,0.0
21,20,26,0.0,5.0
21,9,4,3.0,3.0
21,9,27,3.0,3.0
22,3,21,0.0,5.0
22,15,18,1.0,1.0
22,20,0,5.0,0.0
22,22,16,1.0,1.0
22,7,18,0.0,5.0
22,5,3,3.0,3.0
22,12,11,3.0,3.0
22,2,20,0.0,5.0
22,8,17,0.0,5.0
22,23,27,1.0,1.0
22,12,4,3.0,3.0
22,4,17,0.0,5.0
23,5,24,0.0,5.0
23,26,7,5.0,0.0
23,25,21,1.0,1.0
23,0,23,0.0,5.0
23,8,16,0.0,5.0
23,27,11,5.0,0.0
24,21,29,1.0,1.0
24,11,8,3.0,3.0
24,25,6,5.0,0.0
24,25,18,1.0,1.0
24,2,13,3.0,3.0
24,0,11,3.0,3.0
24,8,6,3.0,3.0
24,28,10,5.0,0.0
24,26,6,5.0,0.0
24,8,11,3.0,3.0
24,29,21,1.0,1.0
25,24,11,1.0,1.0
25,24,8,3.0,3.0
25,28,0,5.0,0.0
25,5,19,3.0,3.0
25,26,25,1.0,1.0
26,23,5,5.0,0.0
26,25,8,5.0,0.0
26,6,9,3.0,3.0
26,23,26,1.0,1.0
26,24,9,5.0,0.0
26,4,8,3.0,3.0
26,1,0,3.0,3.0
26,12,19,0.0,5.0
27,7,29,0.0,5.0
27,9,3,3.0,3.0
27,22,8,5.0,0.0
27,17,11,5.0,0.0
27,12,1,3.0,3.0
27,2,24,0.0,5.0
27,15,4,5.0,0.0
28,8,14,3.0,3.0
28,23,26,1.0,1.0
28,4,21,0.0,5.0
28,20,23,0.0,5.0
28,24,20,1.0,1.0
28,17,25,1.0,1.0
29,16,21,1.0,1.0
29,3,16,0.0,5.0
29,27,21,1.0,1.0
29,7,8,3.0,3.0
29,19,8,5.0,0.0
29,23,4,5.0,0.0
29,6,23,0.0,5.0
29,23,1,5.0,0.0
29,27,18,1.0,1.0
30,19,8,5.0,0.0
30,27,16,1.0,1.0
30,4,8,3.0,3.0
30,5,12,3.0,3.0
30,18,12,5.0,0.0
30,19,4,5.0,0.0
30,2,16,0.0,5.0
30,28,22,1.0,1.0
31,3,5,3.0,3.0
31,17,5,5.0,0.0
31,5,24,0.0,5.0
31,6,9,3.0,3.0
31,4,25,0.0,5.0
31,28,8,1.0,1.0
31,13,17,0.0,5.0
32,10,1,3.0,3.0
32,16,23,1.0,1.0
32,9,25,0.0,5.0
32,5,29,0.0,5.0
32,15,7,5.0,0.0
32,18,28,1.0,1.0
32,29,4,5.0,0.0
32,5,21,0.0,5.0
32,27,2,5.0,0.0
32,26,24,1.0,1.0
33,1,19,0.0,5.0
33,22,7,5.0,0.0
33,8,4,3.0,3.0
33,6,0,3.0,3.0
33,25,6,5.0,0.0
33,0,26,0.0,5.0
33,8,14,3.0,3.0
33,0,12,3.0,3.0
34,8,23,0.0,5.0
34,4,24,0.0,5.0
34,11,9,3.0,3.0
34,15,3,5.0,0.0
34,11,20,0.0,5.0
34,25,22,1.0,1.0
34,27,21,1.0,1.0
34,22,20,1.0,1.0
34,25,4,5.0,0.0
34,26,18,1.0,1.0
34,27,26,1.0,1.0
34,3,4,3.0,3.0
34,5,21,0.0,5.0
35,18,16,1.0,1.0
35,20,27,1.0,1.0
35,15,18,1.0,1.0
35,17,18,1.0,1.0
35,7,3,3.0,3.0
35,3,22,0.0,5.0
35,27,25,1.0,1.0
35,17,24,1.0,1.0
35,15,16,5.0,0.0
35,11,12,3.0,3.0
36,19,14,5.0,0.0
36,17,25,1.0,1.0
36,15,12,5.0,0.0
36,0,7,3.0,3.0
36,2,23,0.0,5.0
36,29,12,5.0,0.0
36,19,10,5.0,0.0
36,0,25,1.0,1.0
36,29,2,5.0,0.0
36,23,17,1.0,1.0
36,7,20,0.0,5.0
36,20,19,1.0,1.0
36,2,5,3.0,3.0
36,16,24,1.0,1.0
37,10,28,0.0,5.0
37,16,21,1.0,1.0
37,10,24,0.0,5.0
37,5,1,3.0,3.0
37,15,18,1.0,1.0
37,19,15,1.0,1.0
37,14,11,3.0,3.0
37,17,12,5.0,0.0
38,23,19,1.0,1.0
38,20,10,5.0,0.0
38,4,15,0.0,5.0
38,3,9,3.0,3.0
38,15,21,1.0,1.0
38,1,6,3.0,3.0
38,17,3,5.0,0.0
38,22,11,5.0,0.0
38,13,24,0.0,5.0
38,16,11,5.0,0.0
38,2,11,3.0,3.0
38,28,19,1.0,1.0
38,25,21,1.0,1.0
39,15,19,1.0,1.0
39,7,21,0.0,5.0
39,1,5,3.0,3.0
39,3,1,3.0,3.0
39,25,3,5.0,0.0
40,0,25,0.0,5.0
40,0,14,3.0,3.0
40,9,11,3.0,3.0
40,18,0,5.0,0.0
40,17,29,1.0,1.0
40,15,12,5.0,0.0
40,13,10,3.0,3.0
40,28,12,5.0,0.0
40,16,28,1.0,1.0
40,29,19,1.0,1.0
41,25,20,1.0,1.0
41,14,13,3.0,3.0
41,13,12,3.0,3.0
41,1,0,3.0,3.0
41,13,20,0.0,5.0
41,27,1,5.0,0.0
41,25,29,1.0,1.0
41,22,23,1.0,1.0
41,16,26,1.0,1.0
41,25,21,1.0,1.0
42,21,17,1.0,1.0
42,28,14,5.0,0.0
42,12,19,0.0,5.0
42,18,2,5.0,0.0
42,16,0,5.0,0.0
42,5,15,0.0,5.0
42,28,13,5.0,0.0
42,25,14,5.0,0.0
42,9,13,3.0,3.0
42,10,21,0.0,5.0
42,3,13,3.0,3.0
42,25,22,5.0,0.0
42,3,9,3.0,3.0
42,28,7,5.0,0.0
43,10,25,0.0,5.0
43,20,2,5.0,0.0
43,23,28,1.0,1.0
43,27,8,5.0,0.0
43,19,22,1.0,1.0
43,10,5,3.0,3.0
43,7,13,3.0,3.0
43,29,28,1.0,1.0
43,1,18,0.0,5.0
43,1,3,3.0,3.0
43,6,21,0.0,5.0
43,11,4,3.0,3.0
43,7,17,0.0,5.0
44,6,17,0.0,5.0
44,27,26,1.0,1.0
44,15,29,1.0,1.0
44,20,4,5.0,0.0
44,4,3,3.0,3.0
44,16,29,1.0,1.0
44,19,14,5.0,0.0
44,21,14,5.0,0.0
44,27,24,1.0,1.0
44,20,16,1.0,1.0
44,7,3,3.0,3.0
44,13,17,0.0,5.0
45,13,22,0.0,5.0
45,22,2,5.0,0.0
45,17,4,5.0,0.0
45,0,28,0.0,5.0
45,0,22,0.0,5.0
45,11,10,3.0,3.0
45,7,22,0.0,5.0
45,17,2,5.0,0.0
45,29,14,5.0,0.0
45,18,1,5.0,0.0
45,24,6,5.0,0.0
45,2,22,0.0,5.0
45,5,17,0.0,5.0
45,24,27,1.0,1.0
46,1,19,0.0,5.0
46,9,11,3.0,3.0
46,16,29,1.0,1.0
46,19,4,5.0,0.0
46,3,26,0.0,5.0
46,29,2,5.0,0.0
46,0,12,3.0,3.0
46,21,7,5.0,0.0
46,26,10,5.0,0.0
46,7,22,0.0,5.0
46,5,24,0.0,5.0
46,13,10,3.0,3.0
46,16,6,5.0,0.0
46,8,3,3.0,3.0
46,12,21,0.0,5.0
47,23,5,5.0,0.0
47,24,22,1.0,1.0
47,1,29,3.0,3.0
47,16,18,1.0,1.0
47,20,16,1.0,1.0
47,22,28,1.0,1.0
47,22,10,5.0,0.0
47,20,29,1.0,1.0
48,27,17,1.0,1.0
48,26,5,5.0,0.0
48,8,29,0.0,5.0
48,28,6,5.0,0.0
48,24,20,1.0,1.0
48,13,19,0.0,5.0
49,16,3,5.0,0.0
49,9,25,0.0,5.0
49,4,10,3.0,3.0
49,7,13,3.0,3.0
49,6,14,3.0,3.0
49,22,1,5.0,0.0
49,8,19,0.0,5.0
49,6,9,3.0,3.0
49,11,14,3.0,3.0
49,12,5,3.0,3.0
49,2,0,3.0,3.0
49,11,29,0.0,5.0
49,23,2,5.0,0.0
