prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1
0,6,False,2.319322450532203,69,68,0.4999144077012003,0.5000855922987997,0.00017118459759934979,0.6931461695426927,0.9855072463768116,0.014492753623188406,0.9147976288306936,0.08520237116930629,0.8974901236559799,0.10250987634401999
1,13,False,5.358860770224293,62,60,0.4982188460278898,0.5017811539721102,0.003562307944220411,0.6930021829625269,0.8870967741935484,0.11290322580645161,0.044793815728034175,0.9552061842719658,0.04255411735330909,0.9574458826466908
2,20,False,5.052906766162471,59,55,0.4993728270981511,0.5006271729018489,0.001254345803697765,0.6929664251123774,0.9322033898305084,0.06779661016949153,0.8806121181112151,0.11938788188878502,0.8737156569837764,0.1262843430162237
3,27,False,1.7906105402728856,64,63,0.49962167913105027,0.5003783208689498,0.0007566417378995771,0.6929834229100099,0.875,0.125,0.5480147953257933,0.45198520467420666,0.5395946420968535,0.46040535790314646
4,34,False,0.5228379480659767,61,57,0.497531205813491,0.502468794186509,0.004937588373018054,0.6928255284015321,0.8032786885245902,0.19672131147540983,0.4187693178360963,0.5812306821639037,0.4093932806653727,0.5906067193346273
5,41,False,0.2517849773442381,70,66,0.49729929631140357,0.5027007036885965,0.005401407377192968,0.6929141400561436,0.7857142857142857,0.21428571428571427,0.47888061769218504,0.521119382307815,0.4734049734952397,0.5265950265047603
6,48,False,0.13771929061048346,82,79,0.4990666149910402,0.5009333850089598,0.0018667700179195723,0.693052297169547,0.8170731707317073,0.18292682926829268,0.5123319899897245,0.48766801001027543,0.5087459241808098,0.4912540758191902
7,49,True,0.8758299431983185,13,13,0.5046439205901149,0.4953560794098851,0.009287841180229794,0.692858143539779,0.9230769230769231,0.07692307692307693,0.7179280004540025,0.2820719995459975,0.7112954261553585,0.28870457384464143
