prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_mean_b_snap_k2,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,batch_frac_argmax_k2,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1,softmax_k2_a0,softmax_k2_a1
0,9,False,0.4943120519626463,96,93,0.33337379899766323,0.33332758556598835,0.33329861543634715,4.621343167487968e-05,1.0986108247995479,0.9895833333333334,0.0,0.010416666666666666,0.4040529668556644,0.5959470331443356,0.3857566032326508,0.6142433967673492,0.3744465544965246,0.6255534455034755
1,19,False,1.5790920863345204,116,111,0.3337604846958411,0.33327114711252515,0.3329683681916339,0.0004893375833159297,1.0985907245045083,0.9655172413793104,0.0,0.034482758620689655,0.6850960193227298,0.3149039806772703,0.6981418713071976,0.3018581286928023,0.7058732394200572,0.2941267605799428
2,29,False,1.4038053522740612,111,110,0.3332550381592675,0.33334514211943156,0.33339981972130067,9.010396016406741e-05,1.0985960302382,0.9459459459459459,0.0,0.05405405405405406,0.4238686252271148,0.5761313747728851,0.42155620036293545,0.5784437996370645,0.4203584502791253,0.5796415497208748
3,39,False,0.9296659157581033,93,92,0.3343224276641398,0.3331805562953646,0.33249701604049436,0.0011418713687751936,1.0985532207367266,0.978494623655914,0.0,0.021505376344086023,0.6103894576565387,0.38961054234346115,0.6090887060675364,0.39091129393246354,0.608297340991608,0.39170265900839196
4,49,False,0.5508829303936048,94,93,0.3338606338543492,0.33324712254591626,0.3328922435997334,0.0006135113084329569,1.0985714783695606,0.9361702127659575,0.0,0.06382978723404255,0.49822490337553454,0.5017750966244654,0.4986727261397239,0.5013272738602761,0.4989243150527445,0.5010756849472554
5,59,False,0.09026132082700158,105,103,0.3336567039466992,0.33328083960914184,0.3330624564441583,0.00037586433755737447,1.0985771432219624,0.8952380952380953,0.0,0.10476190476190476,0.5164224934363608,0.4835775065636392,0.5171164494748901,0.4828835505251099,0.5175343887101432,0.48246561128985677
6,69,False,0.11668875838578271,98,96,0.33484924041578507,0.3330942532354304,0.3320565063487839,0.0017549871803546613,1.098525913977226,0.8877551020408163,0.0,0.11224489795918367,0.4924162414447006,0.5075837585552995,0.4933306004177688,0.5066693995822312,0.49389198771202997,0.50610801228797
7,79,False,0.07548094776300937,88,87,0.33374117162516864,0.333267251655837,0.33299157671899365,0.0004739199693316598,1.0985885294887259,0.9318181818181818,0.0,0.06818181818181818,0.4772491459661127,0.5227508540338873,0.4778997416124269,0.522100258387573,0.47831275799430495,0.521687242005695
8,89,False,0.1770362923150567,102,99,0.3335360988993877,0.333301496076108,0.333162405024504,0.00023460282327969484,1.0985789270144541,0.8235294117647058,0.0,0.17647058823529413,0.5139018715031766,0.4860981284968235,0.5139393405151514,0.4860606594848485,0.5139710040027464,0.48602899599725363
9,99,False,0.08750298793605385,114,113,0.3334007742802124,0.333319999391452,0.3332792263283356,8.077488876040428e-05,1.0985932923110333,0.8771929824561403,0.0,0.12280701754385964,0.5317462612151496,0.4682537387848503,0.5317601624809449,0.468239837519055,0.5317725670844801,0.46822743291552
10,109,False,0.08589475504567236,104,103,0.3341488620918503,0.3332097676439056,0.33264137026424384,0.0009390944479447105,1.0985646859144043,0.7788461538461539,0.0,0.22115384615384615,0.5137505403711584,0.48624945962884164,0.5143492269081672,0.48565077309183285,0.5147091203562544,0.4852908796437457
11,119,False,0.1395460309529918,77,74,0.33368923898907366,0.3332797709630807,0.33303099004784514,0.00040946802599295395,1.098582483522102,0.8701298701298701,0.0,0.12987012987012986,0.48543888175750727,0.5145611182424927,0.4858474889348828,0.5141525110651173,0.4860923521200999,0.5139076478799002
12,129,False,0.009724566229941523,114,109,0.3335677494861782,0.33329394059753226,0.33313830991628957,0.0002738088886459211,1.098582309382593,0.8157894736842105,0.0,0.18421052631578946,0.4872595736235129,0.5127404263764871,0.4878503187763548,0.5121496812236452,0.4882085270976006,0.5117914729023993
13,139,False,0.06771569590677555,106,105,0.33498816843595375,0.33308161363331007,0.3319302179307361,0.0019065548026436785,1.0985330819041412,0.8207547169811321,0.0,0.1792452830188679,0.5013393064979695,0.4986606935020304,0.501627486818787,0.4983725131812129,0.5018072091794001,0.4981927908205998
14,149,False,0.0024998285591684346,96,95,0.333672606903516,0.33328031440563,0.33304707869085337,0.0003922924978860265,1.0985754144498348,0.7291666666666666,0.0,0.2708333333333333,0.5008533136944311,0.49914668630556885,0.5011155930145451,0.4988844069854549,0.501275319290359,0.49872468070964104
15,159,False,0.08559817300816071,97,95,0.33348532921069646,0.3333102730443068,0.33320439774499583,0.00017505616638963106,1.0985937680162814,0.7938144329896907,0.0,0.20618556701030927,0.4833818186735292,0.5166181813264709,0.48365089160791136,0.5163491083920886,0.48381117467542345,0.5161888253245766
16,169,False,0.022984645295569282,94,92,0.33408807598633866,0.33321709008070605,0.3326948339329546,0.0008709859056326152,1.0985871467653816,0.8085106382978723,0.0,0.19148936170212766,0.48807797348849885,0.5119220265115012,0.4883375472206969,0.5116624527793031,0.4884923090188486,0.5115076909811515
17,179,False,0.04223349264897958,100,100,0.33365025379360846,0.33328503398150927,0.33306471222488193,0.0003652198120991934,1.0985697970135084,0.76,0.0,0.24,0.4966971623679914,0.5033028376320087,0.49695609645078853,0.5030439035492114,0.4971109070646263,0.5028890929353738
