prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1
24,249,False,0.028932128541987453,106,103,0.5006255340506103,0.4993744659493897,0.0012510681012205538,0.6930819384745989,0.6792452830188679,0.32075471698113206,0.520628453603379,0.4793715463966211,0.5216363270649409,0.4783636729350591
25,259,False,0.021430888873425688,89,86,0.5017804282736784,0.4982195717263215,0.0035608565473569387,0.6929501608434331,0.6067415730337079,0.39325842696629215,0.52541965630605,0.4745803436939499,0.5274835789469691,0.47251642105303093
26,269,False,0.0355722869847996,101,100,0.5015811582352431,0.49841884176475704,0.0031623164704860374,0.6930464356171779,0.7029702970297029,0.297029702970297,0.5165742175507655,0.48342578244923456,0.5185780201376731,0.481421979862327
27,279,False,0.01365206028759575,97,92,0.5004964321568312,0.49950356784316885,0.0009928643136623005,0.6930672771990148,0.6391752577319587,0.36082474226804123,0.513412838672503,0.4865871613274971,0.5149372763326576,0.4850627236673424
28,289,False,0.020362208167521288,90,88,0.501227430868808,0.49877256913119195,0.0024548617376161097,0.6930254377542394,0.6444444444444445,0.35555555555555557,0.518357636249578,0.481642363750422,0.5201582731539759,0.4798417268460241
29,299,False,0.03035722931162151,98,96,0.5005714845658782,0.4994285154341218,0.0011429691317563773,0.6930695196421182,0.6632653061224489,0.336734693877551,0.5107911136477448,0.48920888635225523,0.5125610841766045,0.48743891582339555
30,309,False,0.035508899450541836,105,104,0.5005244272473799,0.4994755727526201,0.0010488544947597767,0.6930575409204476,0.5904761904761905,0.4095238095238095,0.5021070868741214,0.4978929131258786,0.5034989572731213,0.49650104272687867
31,319,False,0.0373175087448079,85,84,0.5000035959512407,0.49999640404875934,7.191902481329393e-06,0.6930993213401762,0.6235294117647059,0.3764705882352941,0.511626503593419,0.48837349640658095,0.5126295407976142,0.48737045920238575
32,329,False,0.02156920058079363,94,92,0.5012914555242225,0.49870854447577756,0.002582911048444936,0.69301211346398,0.6808510638297872,0.3191489361702128,0.5059178444642163,0.49408215553578366,0.5075775174134398,0.49242248258656013
33,339,False,0.02635382866602243,99,99,0.5007287625922662,0.49927123740773377,0.0014575251845324044,0.693067307328214,0.6161616161616161,0.3838383838383838,0.5122638991067062,0.48773610089329383,0.5143943391751566,0.4856056608248434
