prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_mean_b_snap_k2,batch_mean_b_snap_k3,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,batch_frac_argmax_k2,batch_frac_argmax_k3,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1,softmax_k2_a0,softmax_k2_a1,softmax_k3_a0,softmax_k3_a1
55,391,False,0.024494643311028574,68,62,0.2501160431384625,0.2533335048990009,0.24767870779023748,0.24887174417229913,0.0032174617605384426,1.3807211731279152,0.0,0.5441176470588235,0.45588235294117646,0.0,0.4979838118102431,0.5020161881897569,0.5152233491426383,0.48477665085736166,0.4613121879482721,0.5386878120517279,0.48807935877299996,0.511920641227
56,398,False,0.013770784621665833,74,68,0.24707604807922165,0.24385204659051896,0.25940654620942144,0.24966535912083807,0.0032240014887026935,1.3797444648330064,0.013513513513513514,0.40540540540540543,0.5675675675675675,0.013513513513513514,0.49611821187169103,0.5038817881283089,0.5142760705539553,0.48572392944604476,0.45763888404985,0.54236111595015,0.48570352451882004,0.51429647548118
57,405,False,0.019492075498151837,73,68,0.25092380286180166,0.2576776848911665,0.24339635745826388,0.2480021547887679,0.006753882029364833,1.378875639699029,0.0,0.547945205479452,0.4383561643835616,0.0136986301369863,0.499786528168274,0.500213471831726,0.5190272902705056,0.48097270972949435,0.45907232681059873,0.5409276731894013,0.4887555941015977,0.5112444058984023
58,412,False,0.019997015310597936,78,70,0.24969850551886566,0.2536411352380084,0.24827120094754704,0.24838915829557884,0.003942629719142748,1.3785013064961207,0.01282051282051282,0.5256410256410257,0.44871794871794873,0.01282051282051282,0.5035440331914088,0.4964559668085913,0.5240042823884614,0.4759957176115387,0.46032720022566453,0.5396727997743355,0.4918216022166041,0.5081783977833959
59,419,False,0.02006109921504873,76,64,0.24949792138528606,0.2542171105992944,0.2482648872541626,0.24802008076125678,0.004719189214008351,1.3764905147307605,0.0,0.5263157894736842,0.4605263157894737,0.013157894736842105,0.5072894932252011,0.4927105067747989,0.5292875244117523,0.4707124755882477,0.4606889215021655,0.5393110784978344,0.49466170544637855,0.5053382945536214
60,426,False,0.025555481079764946,57,53,0.2497015031637215,0.25536802618820686,0.24718460940010067,0.247745861247971,0.005666523024485365,1.376449581677341,0.0,0.5263157894736842,0.47368421052631576,0.0,0.5121069366768114,0.4878930633231886,0.5353254478020568,0.4646745521979432,0.4628634043666738,0.5371365956333262,0.4987678218870432,0.5012321781129567
61,433,False,0.006006644345572641,75,67,0.2506298617990014,0.258602514575611,0.24335938593620432,0.24740823768918324,0.007972652776609634,1.3756767265643786,0.0,0.5466666666666666,0.4533333333333333,0.0,0.5127280260775637,0.4872719739224363,0.5369045192577043,0.4630954807422956,0.46160689922853476,0.5383931007714652,0.4988519308603385,0.5011480691396615
62,440,False,0.012066556796231781,69,68,0.24641045630675423,0.2446042718119781,0.26020554788612843,0.24877972399513928,0.0018061844947761252,1.3757293337383836,0.0,0.43478260869565216,0.5652173913043478,0.0,0.511708784609766,0.48829121539023396,0.5371798595087076,0.4628201404912924,0.4578915513357362,0.5421084486642639,0.49709160125688173,0.5029083987431183
63,447,False,0.035330574250811646,79,68,0.24600404457094463,0.24417156022767642,0.26123449580677877,0.24858989939460036,0.0018324843432682147,1.373614252733981,0.0379746835443038,0.4177215189873418,0.5063291139240507,0.0379746835443038,0.5058357516928043,0.4941642483071957,0.5319217572390427,0.46807824276095733,0.45056987046268754,0.5494301295373125,0.49084089875435283,0.5091591012456471
64,454,False,0.024280641952205553,67,64,0.2451309021252373,0.24354657561882337,0.2632888973438652,0.2480336249120743,0.0015843265064139356,1.3706379283004808,0.0,0.417910447761194,0.582089552238806,0.0,0.5026185527393093,0.49738144726069067,0.530125696406003,0.4698743035939969,0.444053131605992,0.5559468683940079,0.4867609760101642,0.5132390239898358
65,461,False,0.01792550485725295,62,62,0.24635498866330025,0.24721724448921836,0.2586439323227164,0.24778383452476488,0.0008622558259181179,1.3713375082060892,0.0,0.43548387096774194,0.5645161290322581,0.0,0.500887953788177,0.4991120462118231,0.5302388324014974,0.4697611675985026,0.4386946038057028,0.5613053961942972,0.48399983545529246,0.5160001645447075
66,468,False,0.030504454375657183,77,72,0.24651405871224807,0.24824518654864564,0.2577459570838724,0.24749479765523372,0.0017311278363975613,1.3700336688706622,0.0,0.5194805194805194,0.4805194805194805,0.0,0.5066721910449478,0.49332780895505224,0.5370660117898294,0.4629339882101705,0.441758211340536,0.558241788659464,0.48911041682487855,0.5108895831751216
67,475,False,0.020350266349222185,73,68,0.25056331031924195,0.26411715224792826,0.2399769496214626,0.2453425878113673,0.013553841928686305,1.3674268437968073,0.0,0.5753424657534246,0.4246575342465753,0.0,0.5105154203935229,0.48948457960647707,0.5421707490974154,0.45782925090258464,0.4427847895085785,0.5572152104914215,0.492194083433238,0.507805916566762
68,482,False,0.013640781980614157,74,71,0.24921468248569667,0.2621957429500962,0.2436965218447476,0.24489305271945963,0.012981060464399508,1.3644039539238169,0.0,0.5405405405405406,0.4594594594594595,0.0,0.5127988658933792,0.48720113410662086,0.5461069906007489,0.45389300939925104,0.44223828336449056,0.5577617166355094,0.4936058247704675,0.5063941752295325
69,489,False,0.014170290748192439,81,74,0.24207854228128653,0.24000809291793387,0.2713910072694792,0.2465223575313004,0.0020704493633526555,1.3599893795315932,0.012345679012345678,0.41975308641975306,0.5432098765432098,0.024691358024691357,0.5127332793780806,0.4872667206219194,0.5481142903936144,0.4518857096063856,0.4378975057812081,0.5621024942187918,0.4923421024563277,0.5076578975436723
70,496,False,0.01240948001959821,66,61,0.2483212503136398,0.25998454097146095,0.24684632692333328,0.24484788179156602,0.011663290657821151,1.3621458085603702,0.0,0.5303030303030303,0.45454545454545453,0.015151515151515152,0.5144487401470493,0.4855512598529508,0.5515432600906003,0.44845673990939977,0.43598343776525206,0.564016562234748,0.49306594541818205,0.506934054581818
71,499,True,0.04043197317042783,29,27,0.2432898934815894,0.24723535144681572,0.26433668777905917,0.24513806729253582,0.003945457965226329,1.3568735196142412,0.034482758620689655,0.41379310344827586,0.5172413793103449,0.034482758620689655,0.5081119217550611,0.49188807824493885,0.5469499921916471,0.4530500078083528,0.4266925275274237,0.5733074724725763,0.48579229475612573,0.5142077052438743
