prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_mean_b_snap_k2,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,batch_frac_argmax_k2,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1,softmax_k2_a0,softmax_k2_a1
0,6,False,3.2089679237109814,74,69,0.333402724525215,0.3335473941450343,0.3330498813297502,0.00014466961981929316,1.098541682992185,0.9324324324324325,0.04054054054054054,0.02702702702702703,0.9253739305399187,0.07462606946008139,0.9136052980954428,0.08639470190455727,0.948101840905566,0.05189815909443385
1,13,False,2.851198687659548,60,57,0.33342910113066554,0.33358632282595274,0.3329845760433816,0.00015722169528720187,1.0983972006913676,0.8,0.1,0.1,0.5574159867245406,0.44258401327545943,0.5450083990298585,0.4549916009701414,0.5982661609899734,0.4017338390100267
2,20,False,0.8537886695730816,75,67,0.33392171570861984,0.3362270842996427,0.32985119999173684,0.0023053685910228716,1.0973769972548226,0.6133333333333333,0.17333333333333334,0.21333333333333335,0.7239963704197955,0.27600362958020447,0.7226593791170423,0.2773406208829578,0.7231303843388384,0.2768696156611616
3,27,False,0.949172081669927,63,59,0.3346570885828129,0.3394454916537484,0.32589741976343867,0.004788403070935476,1.0961347750860313,0.5079365079365079,0.2698412698412698,0.2222222222222222,0.5433460042044925,0.45665399579550753,0.5325868381311034,0.46741316186889664,0.5641750035486301,0.43582499645136985
4,34,False,0.16602702419623605,63,56,0.3343142211099205,0.3373499826186373,0.32833579627144216,0.0030357615087168166,1.0970848371155035,0.42857142857142855,0.31746031746031744,0.25396825396825395,0.5119232308072448,0.4880767691927553,0.5062858670592143,0.49371413294078575,0.5225948026163536,0.47740519738364645
5,41,False,0.4886217957386459,80,75,0.3336460546246452,0.33529823613909937,0.33105570923625527,0.0016521815144541763,1.0976451321815852,0.475,0.2625,0.2625,0.6096902520589199,0.39030974794108014,0.6052807324223592,0.39471926757764086,0.6193072218396992,0.3806927781603008
6,48,False,0.06362793410351758,76,72,0.33406144611422806,0.3367623395350025,0.32917621435076894,0.002700893420774453,1.0968294771602374,0.4868421052631579,0.21052631578947367,0.3026315789473684,0.6214252054532351,0.3785747945467648,0.6156376297103524,0.38436237028964765,0.6336179881773798,0.3663820118226202
7,55,False,0.04567817422805217,75,70,0.3342664691344207,0.33735096978616674,0.32838256107941227,0.003084500651746036,1.096767584663963,0.25333333333333335,0.32,0.4266666666666667,0.6302562398008899,0.36974376019911015,0.6243981009360913,0.37560189906390873,0.6421606035583024,0.3578393964416977
8,62,False,0.2157687757271172,66,56,0.333575857002074,0.33541813939700393,0.33100600360092186,0.0018422823949299505,1.0973246961256309,0.19696969696969696,0.36363636363636365,0.4393939393939394,0.5884031719393605,0.41159682806063946,0.5816895552175535,0.41831044478244644,0.601268594285631,0.39873140571436894
9,69,False,0.18377341267602273,67,60,0.3341322649474792,0.336645123705693,0.3292226113468277,0.0025128587582137762,1.0970677021937107,0.23880597014925373,0.3582089552238806,0.40298507462686567,0.6240334412238797,0.3759665587761203,0.6174862218242686,0.38251377817573146,0.6370024973536259,0.3629975026463742
10,76,False,0.184472446632355,67,61,0.334160596701855,0.33644839387445447,0.32939100942369026,0.0022877971725994706,1.0974050521181749,0.11940298507462686,0.47761194029850745,0.40298507462686567,0.5875676620501051,0.41243233794989487,0.5796783436933988,0.4203216563066013,0.6037712896342426,0.3962287103657574
11,83,False,0.20504321493336944,62,57,0.3348446450430265,0.34033477195396317,0.3248205830030102,0.0054901269109366435,1.0958012026592077,0.14516129032258066,0.4838709677419355,0.3709677419354839,0.5455321046501808,0.4544678953498192,0.5341103885879125,0.46588961141208746,0.5689798669118036,0.43102013308819637
12,90,False,0.06813890883208235,80,72,0.334005550901354,0.33824293073244077,0.32775151836620536,0.004237379831086796,1.0956077423923762,0.1,0.45,0.45,0.5591778390085641,0.44082216099143595,0.5475946604535084,0.45240533954649165,0.5829891980752154,0.4170108019247846
13,97,False,0.037051604196585486,53,48,0.3345421860330119,0.33878900518461597,0.326668808782372,0.004246819151604075,1.0958269515387307,0.05660377358490566,0.4528301886792453,0.49056603773584906,0.5662225978924819,0.4337774021075181,0.5536320179543899,0.44636798204561007,0.591829681900775,0.40817031809922494
14,104,False,0.05187639775648762,67,62,0.33434205404608663,0.33822008587532704,0.3274378600785863,0.0038780318292404026,1.0961559430301215,0.07462686567164178,0.4626865671641791,0.4626865671641791,0.5558141130730136,0.4441858869269863,0.5428672715581939,0.45713272844180614,0.5818133007172858,0.41818669928271424
15,111,False,0.1962282616123952,78,74,0.3339802981279764,0.3376146457929101,0.32840505607911336,0.0036343476649337014,1.0953235541977744,0.10256410256410256,0.3974358974358974,0.5,0.5945172674873099,0.40548273251269007,0.5802863308621604,0.41971366913783964,0.6224237715803573,0.37757622841964267
16,118,False,0.21724828056350354,65,63,0.33339102110690527,0.3356818499048661,0.3309271289882285,0.002290828797960831,1.0954300584177563,0.03076923076923077,0.4461538461538462,0.5230769230769231,0.6363706529806694,0.3636293470193306,0.6224254856068074,0.3775745143931925,0.6635373488175137,0.33646265118248625
17,125,False,0.22101750645718346,61,58,0.33452130860139745,0.3420144326505313,0.3234642587480711,0.007493124049133826,1.0930982638205164,0.06557377049180328,0.4426229508196721,0.4918032786885246,0.5928507046451456,0.4071492953548544,0.5744146449164498,0.4255853550835502,0.6282025726220531,0.37179742737794674
