prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_mean_b_snap_k2,batch_mean_b_snap_k3,batch_mean_b_snap_k4,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,batch_frac_argmax_k2,batch_frac_argmax_k3,batch_frac_argmax_k4,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1,softmax_k2_a0,softmax_k2_a1,softmax_k3_a0,softmax_k3_a1,softmax_k4_a0,softmax_k4_a1
0,6,False,2.6896925212096976,81,78,0.19992457179458265,0.19998220150379023,0.20000348988468394,0.20001569830542584,0.2000740385115159,5.7629709207585034e-05,1.6094309041007084,0.9753086419753086,0.0,0.0,0.0,0.024691358024691357,0.8531827045275111,0.1468172954724889,0.8466012272932256,0.15339877270677427,0.8441065849762134,0.15589341502378673,0.842660560692239,0.1573394393077609,0.8355961574460193,0.16440384255398066
1,13,False,1.1256616689202361,62,60,0.19934338682330258,0.19984065288877115,0.2000269739325177,0.20013446368497337,0.20065452267043446,0.0004972660654685712,1.6094070337956323,0.9193548387096774,0.0,0.0,0.0,0.08064516129032258,0.732821919585136,0.267178080414864,0.7284766190506214,0.2715233809493786,0.7269186221614733,0.27308137783852676,0.7260372256080528,0.2739627743919472,0.7219527690866211,0.2780472309133788
2,20,False,0.25540154029563417,59,55,0.19927153285876195,0.19982035358277955,0.20002767901988,0.200147704579117,0.200732729959461,0.0005488207240176013,1.6093908081217638,0.8983050847457628,0.0,0.0,0.0,0.1016949152542373,0.6971834327108911,0.30281656728910894,0.6947942153734935,0.30520578462650644,0.693938353789106,0.30606164621089404,0.6934540611856842,0.3065459388143158,0.6912055500506177,0.3087944499493822
3,27,False,0.40114534731607804,64,63,0.19938034541519079,0.19985329202956306,0.20002829974149208,0.20012873243758791,0.20060933037616524,0.00047294661437227714,1.6094082372872507,0.859375,0.0,0.0,0.0,0.140625,0.638828433925334,0.36117156607466594,0.6380076998311196,0.3619923001688804,0.6377243313954246,0.36227566860457533,0.6375666112388974,0.3624333887611026,0.6368606497694688,0.3631393502305313
4,34,False,0.15569395193861787,61,57,0.19884348162469054,0.19971683568444912,0.2000455481229871,0.20023554975391533,0.20115858481395735,0.0008733540597585798,1.6093701457592267,0.7868852459016393,0.0,0.0,0.0,0.21311475409836064,0.615752557346863,0.38424744265313704,0.6149703845606107,0.38502961543938935,0.6146938678437719,0.38530613215622816,0.6145382913252135,0.38546170867478646,0.6138247639287532,0.3861752360712469
5,41,False,0.1202020894575455,70,66,0.19974245841143948,0.19994201410563403,0.20001409214724855,0.20005501974878728,0.20024641558688996,0.0001995556941945531,1.6094015096954604,0.8142857142857143,0.0,0.0,0.0,0.18571428571428572,0.5972296881312453,0.40277031186875467,0.5967396153581025,0.40326038464189745,0.5965655740651772,0.4034344259348228,0.596467460175054,0.4035325398249459,0.5960155788339437,0.4039844211660562
6,48,False,0.0029638414573013964,82,79,0.1997725332754619,0.19994549836177655,0.20000989564017949,0.2000469441704906,0.20022512855209051,0.00017296508631464702,1.6094207927918216,0.8780487804878049,0.0,0.0,0.0,0.12195121951219512,0.5971416007651023,0.4028583992348978,0.5969886171541647,0.40301138284583515,0.5969385705680872,0.4030614294319128,0.5969114455853691,0.4030885544146308,0.5967976819243762,0.4032023180756238
7,55,False,0.02091814288302908,63,60,0.19897734355446833,0.19974761703687824,0.20003873477697687,0.20020729294390888,0.20102901168776707,0.0007702734824099056,1.6093612178147265,0.7301587301587301,0.0,0.0,0.0,0.2698412698412698,0.594738204485635,0.40526179551436503,0.5940284792567143,0.40597152074328574,0.5937648245528295,0.4062351754471705,0.5936132615739816,0.40638673842601847,0.5928853295266092,0.4071146704733908
8,62,False,0.11089023990243796,69,67,0.1996084667204847,0.19990899412487492,0.20001919510234753,0.20008219071331104,0.20038115333898113,0.00030052740439021064,1.6094128263947864,0.7536231884057971,0.014492753623188406,0.0,0.0,0.2318840579710145,0.577382631474019,0.422617368525981,0.5769285087474036,0.4230714912525963,0.5767599376456353,0.42324006235436484,0.5766630612784347,0.42333693872156525,0.5761980147604805,0.4238019852395195
9,69,False,0.03722315626607431,54,52,0.1998600180594195,0.19996756098827664,0.20000695134995738,0.20002945222889099,0.20013601737345554,0.00010754292885714611,1.6094075737018054,0.8518518518518519,0.0,0.0,0.0,0.14814814814814814,0.5712505267792775,0.42874947322072243,0.5710867505461893,0.4289132494538107,0.5710256955241295,0.4289743044758705,0.5709905370525762,0.42900946294742376,0.5708209805756268,0.4291790194243732
10,76,False,0.04210094412492948,72,69,0.19998775805975536,0.1999985941669304,0.20000173652379416,0.20000331968311993,0.20000859156639972,1.0836107175032916e-05,1.6094108543248646,0.7361111111111112,0.0,0.0,0.0,0.2638888888888889,0.5777828600588247,0.42221713994117527,0.5776033491965098,0.42239665080349015,0.5775355482640707,0.4224644517359293,0.5774962896354959,0.42250371036450407,0.5773047697704295,0.42269523022957034
11,83,False,0.24021129171066904,69,69,0.19967741774730652,0.19992276664710865,0.20001407109330938,0.20006659238934457,0.20031915212293025,0.00024534889980212804,1.6094044739197335,0.7536231884057971,0.0,0.0,0.0,0.2463768115942029,0.6143161103976679,0.3856838896023322,0.6141619887718704,0.3858380112281296,0.6141034000695818,0.3858965999304183,0.6140693842339153,0.38593061576608473,0.6139025152920583,0.38609748470794175
12,90,False,0.04778213628575268,74,72,0.19952887824865115,0.1998823830550078,0.2000167261808909,0.20009471728035386,0.20047729523509575,0.0003535048063566526,1.609371337769326,0.6621621621621622,0.0,0.0,0.0,0.33783783783783783,0.6216334013204176,0.37836659867958233,0.621343929486778,0.37865607051322203,0.6212332070978306,0.3787667929021694,0.6211687497530529,0.37883125024694714,0.6208506887991003,0.3791493112008996
13,97,False,0.009020015695911598,70,68,0.19955213082121565,0.19989631800560745,0.20002225008922475,0.20009418242275262,0.20043511866119912,0.0003441871843918032,1.609415597290338,0.6428571428571429,0.0,0.0,0.0,0.35714285714285715,0.6201790470402854,0.3798209529597147,0.6199743066815512,0.38002569331844893,0.6198958970961008,0.3801041029038992,0.6198502267056752,0.3801497732943247,0.6196246183791935,0.3803753816208066
14,104,False,0.010729620656589682,54,52,0.19990751967531775,0.19998025924915713,0.20000593880819242,0.2000203555434585,0.2000859267238741,7.273957383938101e-05,1.6094222175822674,0.7407407407407407,0.0,0.0,0.0,0.25925925925925924,0.6183829432442483,0.38161705675575175,0.6183308059397616,0.38166919406023825,0.618309436888595,0.38169056311140503,0.6182966407020227,0.3817033592979772,0.6182297604378613,0.38177023956213874
