round,i,j,r_i,r_j
0,16,4,3.0,3.0
0,6,15,0.0,5.0
0,29,15,0.0,5.0
0,17,26,0.0,5.0
0,16,5,5.0,0.0
0,10,22,0.0,5.0
1,29,8,1.0,1.0
1,6,18,5.0,0.0
1,6,29,0.0,5.0
1,22,19,1.0,1.0
1,15,18,3.0,3.0
1,9,27,3.0,3.0
1,17,1,3.0,3.0
1,11,5,3.0,3.0
2,25,9,1.0,1.0
2,22,8,3.0,3.0
2,12,24,3.0,3.0
2,14,7,0.0,5.0
2,28,13,1.0,1.0
2,24,8,5.0,0.0
2,17,28,0.0,5.0
2,8,24,3.0,3.0
2,2,7,0.0,5.0
2,22,13,1.0,1.0
2,16,13,5.0,0.0
2,4,10,3.0,3.0
2,13,0,5.0,0.0
2,19,23,3.0,3.0
2,10,18,3.0,3.0
3,15,29,0.0,5.0
3,2,9,0.0,5.0
3,24,27,5.0,0.0
3,9,0,3.0,3.0
3,15,9,3.0,3.0
3,8,22,0.0,5.0
3,5,18,0.0,5.0
3,25,21,3.0,3.0
3,21,8,0.0,5.0
3,18,24,1.0,1.0
3,7,0,3.0,3.0
3,28,15,5.0,0.0
4,10,16,0.0,5.0
4,3,4,3.0,3.0
4,14,7,0.0,5.0
4,14,28,0.0,5.0
4,6,15,3.0,3.0
4,16,20,0.0,5.0
4,10,20,5.0,0.0
4,24,4,5.0,0.0
4,24,5,5.0,0.0
4,18,14,5.0,0.0
4,10,21,3.0,3.0
4,19,13,5.0,0.0
4,0,22,3.0,3.0
4,12,4,5.0,0.0
4,24,21,1.0,1.0
5,4,10,3.0,3.0
5,16,23,3.0,3.0
5,23,15,1.0,1.0
5,25,15,1.0,1.0
5,27,11,5.0,0.0
6,7,11,0.0,5.0
6,24,0,5.0,0.0
6,17,2,3.0,3.0
6,27,17,1.0,1.0
6,8,14,0.0,5.0
7,19,18,0.0,5.0
7,5,15,3.0,3.0
7,15,2,5.0,0.0
7,3,21,3.0,3.0
7,1,27,3.0,3.0
7,17,24,0.0,5.0
7,22,9,0.0,5.0
7,24,21,1.0,1.0
7,13,18,5.0,0.0
7,19,2,3.0,3.0
7,11,21,1.0,1.0
7,24,12,5.0,0.0
8,22,3,3.0,3.0
8,0,21,0.0,5.0
8,14,25,1.0,1.0
8,3,28,0.0,5.0
8,29,26,1.0,1.0
8,20,13,5.0,0.0
8,28,14,5.0,0.0
8,14,6,3.0,3.0
9,10,22,1.0,1.0
9,28,12,1.0,1.0
9,17,15,3.0,3.0
9,5,18,3.0,3.0
9,14,25,0.0,5.0
9,20,28,0.0,5.0
9,0,16,3.0,3.0
9,25,24,5.0,0.0
9,19,27,3.0,3.0
9,16,23,0.0,5.0
9,0,6,0.0,5.0
9,20,19,5.0,0.0
9,21,8,3.0,3.0
9,10,23,0.0,5.0
10,26,20,1.0,1.0
10,15,20,3.0,3.0
10,9,10,3.0,3.0
10,27,20,3.0,3.0
10,12,10,3.0,3.0
10,25,0,3.0,3.0
10,24,7,5.0,0.0
10,23,2,5.0,0.0
11,2,17,3.0,3.0
11,12,1,3.0,3.0
11,16,6,0.0,5.0
11,2,19,0.0,5.0
11,19,20,1.0,1.0
12,2,17,0.0,5.0
12,28,13,5.0,0.0
12,18,11,3.0,3.0
12,0,5,3.0,3.0
12,25,9,1.0,1.0
12,27,6,5.0,0.0
12,23,24,0.0,5.0
12,19,1,5.0,0.0
13,25,22,0.0,5.0
13,10,28,0.0,5.0
13,10,23,0.0,5.0
13,15,21,1.0,1.0
13,24,16,1.0,1.0
13,18,7,5.0,0.0
13,13,0,3.0,3.0
13,10,1,3.0,3.0
13,12,0,3.0,3.0
13,12,15,1.0,1.0
13,18,2,5.0,0.0
13,2,3,3.0,3.0
13,2,24,0.0,5.0
14,29,13,3.0,3.0
14,27,7,1.0,1.0
14,2,17,3.0,3.0
14,14,16,0.0,5.0
14,0,1,3.0,3.0
14,12,5,3.0,3.0
14,29,23,1.0,1.0
14,9,22,3.0,3.0
14,15,3,3.0,3.0
14,20,16,1.0,1.0
14,14,1,3.0,3.0
14,10,11,3.0,3.0
14,13,10,3.0,3.0
15,8,14,1.0,1.0
15,14,8,5.0,0.0
15,29,28,1.0,1.0
15,15,24,1.0,1.0
15,22,27,3.0,3.0
15,21,0,3.0,3.0
15,18,25,1.0,1.0
15,26,14,5.0,0.0
15,2,27,3.0,3.0
15,25,6,5.0,0.0
15,14,23,5.0,0.0
15,5,22,0.0,5.0
16,10,1,5.0,0.0
16,9,25,0.0,5.0
16,19,8,3.0,3.0
16,20,16,3.0,3.0
16,11,8,3.0,3.0
17,24,1,3.0,3.0
17,29,0,5.0,0.0
17,8,18,0.0,5.0
17,4,12,3.0,3.0
17,13,20,5.0,0.0
17,2,8,3.0,3.0
17,8,29,0.0,5.0
18,22,12,1.0,1.0
18,6,11,3.0,3.0
18,23,11,3.0,3.0
18,18,0,5.0,0.0
18,14,28,0.0,5.0
18,2,28,0.0,5.0
18,11,0,5.0,0.0
18,27,29,1.0,1.0
18,29,19,1.0,1.0
18,14,19,0.0,5.0
19,16,26,5.0,0.0
19,18,21,5.0,0.0
19,29,4,5.0,0.0
19,26,7,5.0,0.0
19,3,26,0.0,5.0
19,22,18,1.0,1.0
19,0,22,0.0,5.0
19,8,4,3.0,3.0
19,4,24,0.0,5.0
19,10,21,5.0,0.0
19,15,8,3.0,3.0
19,28,5,5.0,0.0
19,13,29,0.0,5.0
19,19,9,1.0,1.0
19,27,1,5.0,0.0
20,24,16,3.0,3.0
20,29,28,1.0,1.0
20,12,19,1.0,1.0
20,7,20,3.0,3.0
20,23,25,0.0,5.0
20,29,21,3.0,3.0
20,9,15,0.0,5.0
20,17,11,3.0,3.0
21,3,26,3.0,3.0
21,20,10,1.0,1.0
21,4,8,0.0,5.0
21,23,2,5.0,0.0
21,3,12,5.0,0.0
21,12,28,5.0,0.0
21,18,25,1.0,1.0
21,7,22,1.0,1.0
21,2,17,3.0,3.0
21,21,14,5.0,0.0
21,5,11,3.0,3.0
22,7,4,3.0,3.0
22,23,1,3.0,3.0
22,9,5,5.0,0.0
22,19,23,5.0,0.0
22,14,10,3.0,3.0
22,3,4,3.0,3.0
22,26,20,5.0,0.0
22,27,29,1.0,1.0
22,20,28,1.0,1.0
22,23,9,0.0,5.0
22,29,25,5.0,0.0
22,8,22,3.0,3.0
22,23,5,3.0,3.0
23,8,21,3.0,3.0
23,10,21,3.0,3.0
23,6,1,3.0,3.0
23,15,25,0.0,5.0
23,7,22,0.0,5.0
23,28,27,5.0,0.0
23,13,12,0.0,5.0
23,20,7,1.0,1.0
23,22,7,3.0,3.0
23,0,23,3.0,3.0
23,4,3,3.0,3.0
23,15,4,3.0,3.0
23,21,15,0.0,5.0
23,18,17,3.0,3.0
24,24,28,1.0,1.0
24,18,1,5.0,0.0
24,20,13,5.0,0.0
24,7,0,3.0,3.0
24,23,24,1.0,1.0
24,5,4,3.0,3.0
24,10,15,3.0,3.0
24,12,15,5.0,0.0
24,10,23,1.0,1.0
24,26,8,5.0,0.0
24,4,19,0.0,5.0
24,27,15,3.0,3.0
24,16,0,5.0,0.0
24,18,5,5.0,0.0
25,0,24,0.0,5.0
25,12,14,3.0,3.0
25,17,2,5.0,0.0
25,10,3,5.0,0.0
25,12,19,3.0,3.0
25,0,19,3.0,3.0
25,27,8,5.0,0.0
25,25,5,5.0,0.0
26,12,17,1.0,1.0
26,0,24,3.0,3.0
26,13,20,1.0,1.0
26,12,15,5.0,0.0
26,20,21,0.0,5.0
26,7,25,3.0,3.0
27,12,3,5.0,0.0
27,8,23,0.0,5.0
27,11,20,3.0,3.0
27,11,29,0.0,5.0
27,26,21,1.0,1.0
27,17,24,1.0,1.0
27,16,3,5.0,0.0
27,25,22,3.0,3.0
27,17,16,5.0,0.0
27,26,8,1.0,1.0
27,3,24,3.0,3.0
28,18,1,3.0,3.0
28,0,24,3.0,3.0
28,16,11,0.0,5.0
28,22,4,3.0,3.0
28,1,17,3.0,3.0
28,28,19,1.0,1.0
28,6,3,3.0,3.0
28,13,16,0.0,5.0
28,10,7,3.0,3.0
28,1,8,3.0,3.0
28,4,0,3.0,3.0
28,29,25,1.0,1.0
28,17,29,3.0,3.0
28,16,2,3.0,3.0
28,25,12,1.0,1.0
29,25,21,5.0,0.0
29,5,9,3.0,3.0
29,27,5,5.0,0.0
29,17,8,0.0,5.0
29,28,15,1.0,1.0
29,13,15,5.0,0.0
29,7,23,1.0,1.0
29,21,19,5.0,0.0
29,28,17,1.0,1.0
30,17,18,5.0,0.0
30,24,28,1.0,1.0
30,26,0,5.0,0.0
30,4,23,3.0,3.0
30,19,12,3.0,3.0
30,18,28,5.0,0.0
30,4,15,3.0,3.0
30,9,19,1.0,1.0
30,0,21,0.0,5.0
30,0,1,3.0,3.0
30,24,9,5.0,0.0
31,21,24,0.0,5.0
31,23,17,3.0,3.0
31,0,22,3.0,3.0
31,10,22,0.0,5.0
31,27,5,3.0,3.0
31,6,11,1.0,1.0
31,2,27,0.0,5.0
31,7,5,3.0,3.0
31,4,13,0.0,5.0
31,7,1,3.0,3.0
31,28,12,1.0,1.0
31,28,18,5.0,0.0
32,13,25,3.0,3.0
32,3,13,3.0,3.0
32,9,17,1.0,1.0
32,28,11,5.0,0.0
32,4,22,0.0,5.0
32,17,12,0.0,5.0
32,29,0,5.0,0.0
32,12,7,1.0,1.0
32,18,4,3.0,3.0
33,17,26,0.0,5.0
33,23,5,5.0,0.0
33,20,22,0.0,5.0
33,20,3,3.0,3.0
33,22,27,0.0,5.0
33,29,12,0.0,5.0
33,24,3,5.0,0.0
33,0,10,3.0,3.0
33,5,6,3.0,3.0
33,1,9,3.0,3.0
33,18,20,3.0,3.0
33,1,19,0.0,5.0
33,17,10,3.0,3.0
34,9,8,3.0,3.0
34,25,16,1.0,1.0
34,28,18,1.0,1.0
34,29,28,1.0,1.0
34,10,25,0.0,5.0
34,1,19,3.0,3.0
34,22,0,3.0,3.0
34,4,22,0.0,5.0
34,2,3,3.0,3.0
34,28,2,5.0,0.0
34,0,14,0.0,5.0
34,1,3,3.0,3.0
34,24,2,5.0,0.0
35,18,6,3.0,3.0
35,9,21,3.0,3.0
35,25,5,3.0,3.0
35,17,5,3.0,3.0
35,10,19,0.0,5.0
35,11,23,3.0,3.0
35,25,2,5.0,0.0
35,7,21,3.0,3.0
35,20,17,1.0,1.0
35,17,11,1.0,1.0
35,21,6,1.0,1.0
35,29,16,5.0,0.0
35,8,29,0.0,5.0
35,15,20,1.0,1.0
36,17,2,3.0,3.0
36,1,28,0.0,5.0
36,27,18,1.0,1.0
36,27,12,5.0,0.0
36,15,10,5.0,0.0
36,22,24,1.0,1.0
36,1,18,0.0,5.0
36,6,26,0.0,5.0
36,8,24,3.0,3.0
36,20,11,5.0,0.0
36,8,3,5.0,0.0
36,13,10,3.0,3.0
36,21,17,3.0,3.0
36,6,14,3.0,3.0
37,13,19,1.0,1.0
37,6,17,0.0,5.0
37,21,9,3.0,3.0
37,0,17,3.0,3.0
37,11,6,3.0,3.0
37,21,15,0.0,5.0
37,12,22,5.0,0.0
37,12,9,1.0,1.0
37,13,7,3.0,3.0
37,29,10,3.0,3.0
37,12,26,3.0,3.0
37,1,3,3.0,3.0
37,17,12,1.0,1.0
37,20,25,3.0,3.0
38,1,24,0.0,5.0
38,29,5,5.0,0.0
38,8,0,5.0,0.0
38,25,4,5.0,0.0
38,16,5,3.0,3.0
38,13,25,1.0,1.0
38,10,7,0.0,5.0
38,27,19,5.0,0.0
38,5,6,3.0,3.0
38,15,20,0.0,5.0
38,17,9,3.0,3.0
39,21,28,3.0,3.0
39,9,5,5.0,0.0
39,0,18,1.0,1.0
39,28,16,1.0,1.0
39,13,0,0.0,5.0
39,14,4,3.0,3.0
39,22,0,5.0,0.0
39,27,7,5.0,0.0
40,19,26,1.0,1.0
40,15,4,5.0,0.0
40,1,2,3.0,3.0
40,16,21,5.0,0.0
40,15,2,3.0,3.0
40,23,6,3.0,3.0
40,22,21,5.0,0.0
40,1,20,0.0,5.0
40,6,7,0.0,5.0
40,25,13,5.0,0.0
41,6,11,0.0,5.0
41,10,6,0.0,5.0
41,20,0,5.0,0.0
41,14,13,0.0,5.0
41,1,18,0.0,5.0
41,15,12,1.0,1.0
42,19,10,1.0,1.0
42,24,5,3.0,3.0
42,2,29,0.0,5.0
42,17,9,5.0,0.0
42,19,2,3.0,3.0
43,5,25,0.0,5.0
43,12,7,3.0,3.0
43,0,19,0.0,5.0
43,27,7,5.0,0.0
43,10,1,3.0,3.0
43,20,14,5.0,0.0
43,9,22,0.0,5.0
43,0,7,3.0,3.0
44,22,0,3.0,3.0
44,22,9,3.0,3.0
44,12,14,5.0,0.0
44,13,21,0.0,5.0
44,20,24,5.0,0.0
44,25,8,3.0,3.0
44,19,1,5.0,0.0
44,9,28,0.0,5.0
44,19,5,3.0,3.0
44,22,24,0.0,5.0
45,11,15,0.0,5.0
45,24,22,1.0,1.0
45,7,27,3.0,3.0
45,1,21,3.0,3.0
45,7,5,3.0,3.0
45,14,19,0.0,5.0
45,29,26,0.0,5.0
46,28,14,1.0,1.0
46,7,28,0.0,5.0
46,28,11,1.0,1.0
46,16,9,3.0,3.0
46,26,11,5.0,0.0
46,13,0,5.0,0.0
46,1,15,3.0,3.0
47,19,6,3.0,3.0
47,0,5,3.0,3.0
47,18,23,5.0,0.0
47,27,18,0.0,5.0
47,22,7,5.0,0.0
47,21,11,5.0,0.0
47,20,7,3.0,3.0
47,15,6,0.0,5.0
47,4,29,0.0,5.0
47,8,23,3.0,3.0
47,17,23,5.0,0.0
47,2,27,0.0,5.0
47,12,9,5.0,0.0
47,26,13,1.0,1.0
48,16,29,1.0,1.0
48,5,3,3.0,3.0
48,3,17,0.0,5.0
48,2,13,0.0,5.0
48,29,4,5.0,0.0
49,10,20,3.0,3.0
49,10,13,0.0,5.0
49,0,9,3.0,3.0
49,25,12,5.0,0.0
49,25,15,5.0,0.0
49,7,22,3.0,3.0
49,21,25,0.0,5.0
49,7,1,3.0,3.0
49,19,4,3.0,3.0
49,13,28,0.0,5.0
49,6,14,3.0,3.0
49,4,22,0.0,5.0
49,13,15,5.0,0.0
