round,belief_accuracy
0,0.5022988505747127
1,0.5091954022988506
2,0.5172413793103449
3,0.5206896551724138
4,0.5264367816091954
5,0.535632183908046
6,0.45977011494252873
7,0.46091954022988507
8,0.46551724137931033
9,0.47011494252873565
10,0.4747126436781609
11,0.4839080459770115
12,0.49310344827586206
13,0.49885057471264366
14,0.503448275862069
15,0.506896551724138
16,0.5137931034482759
17,0.5195402298850574
18,0.5241379310344828
19,0.5298850574712644
20,0.539080459770115
21,0.5448275862068965
22,0.5494252873563218
23,0.5505747126436782
24,0.5551724137931034
25,0.5540229885057472
26,0.5597701149425287
27,0.5655172413793104
28,0.5666666666666667
29,0.5712643678160919
30,0.5735632183908046
31,0.5747126436781609
32,0.5793103448275863
33,0.5827586206896552
34,0.41379310344827586
35,0.41954022988505746
36,0.4241379310344828
37,0.42528735632183906
38,0.4298850574712644
39,0.43103448275862066
40,0.43448275862068964
41,0.5620689655172414
42,0.5701149425287356
43,0.5770114942528736
44,0.5804597701149425
45,0.5885057471264368
46,0.5919540229885057
47,0.5908045977011495
48,0.5919540229885057
49,0.5988505747126437
