prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_mean_b_snap_k2,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,batch_frac_argmax_k2,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1,softmax_k2_a0,softmax_k2_a1
22,229,False,0.055057378749765615,101,100,0.3331149204919546,0.33350447193143556,0.33338060757660937,0.0003895514394809396,1.0986049315944362,0.6732673267326733,0.32673267326732675,0.0,0.4840859978395459,0.515914002160454,0.4847278662274143,0.5152721337725856,0.48453069185219405,0.515469308147806
23,239,False,0.013559437931531661,87,87,0.33313632886629696,0.3334904783545921,0.3333731927791103,0.00035414948829515236,1.0985992751154505,0.7011494252873564,0.2988505747126437,0.0,0.48129663274797224,0.5187033672520277,0.48198227186674886,0.5180177281332511,0.4817719602300889,0.5182280397699112
24,249,False,0.018158759875012646,90,88,0.3332691527002379,0.3333845145184861,0.3333463327812754,0.00011536181824822744,1.0986102566423332,0.7,0.3,0.0,0.4850421601739677,0.5149578398260323,0.4856505537755292,0.5143494462244708,0.4854655362756784,0.5145344637243217
25,259,False,0.0248113166287197,111,108,0.3330586251397046,0.33354720661341025,0.3333941682468848,0.0004885814737056737,1.098598570020204,0.6306306306306306,0.36936936936936937,0.0,0.47997730511335357,0.5200226948866464,0.4805965811235677,0.5194034188764323,0.4804086002401883,0.5195913997598117
26,269,False,0.043470571002445446,90,88,0.33336928058515697,0.3333077482736629,0.3333229711411796,6.153231149408356e-05,1.0986114614293367,0.7333333333333333,0.26666666666666666,0.0,0.47116122665685894,0.5288387733431411,0.4717159425681848,0.5282840574318152,0.4715478007461764,0.5284521992538235
27,279,False,0.02582959924013297,122,118,0.33313017793920946,0.33349144843738165,0.33337837362340883,0.0003612704981721948,1.098601386009909,0.6967213114754098,0.30327868852459017,0.0,0.46587698484304985,0.5341230151569503,0.4664900238165847,0.5335099761834152,0.4663023503925125,0.5336976496074874
28,289,False,0.038525839510305325,94,89,0.3329724596954737,0.33361653116762297,0.33341100913690286,0.000644071472149288,1.0985957778260649,0.6914893617021277,0.30851063829787234,0.0,0.4737565250897126,0.5262434749102874,0.4742912687265329,0.5257087312734672,0.4741288817191877,0.5258711182808122
29,299,False,0.013414760765513447,100,99,0.33299859876148885,0.33359291435105654,0.3334084868874541,0.0005943155895676844,1.0985988398126816,0.67,0.33,0.0,0.47640792406128496,0.523592075938715,0.4770839263574946,0.5229160736425055,0.4768778887435195,0.5231221112564806
30,309,False,0.005071541317613724,102,98,0.3331358740175708,0.3334895931173937,0.33337453286503493,0.0003537190998229023,1.0985986205155016,0.6568627450980392,0.3333333333333333,0.00980392156862745,0.47531150233649366,0.5246884976635063,0.4761023676084117,0.5238976323915884,0.4758605559631416,0.5241394440368585
31,319,False,0.043156609594639565,83,81,0.3329743173338796,0.3336129352137083,0.333412747452412,0.0006386178798286624,1.0985966091686703,0.6265060240963856,0.37349397590361444,0.0,0.484028594530921,0.515971405469079,0.4849577853572516,0.5150422146427484,0.48467308523532726,0.5153269147646727
32,329,False,0.04162625650362421,91,89,0.3326557751406829,0.33385811457963743,0.33348611027967934,0.001202339438954536,1.098592507048281,0.5384615384615384,0.46153846153846156,0.0,0.49254831239247626,0.5074516876075238,0.4934292781732816,0.5065707218267184,0.4931591500350675,0.5068408499649326
33,339,False,0.05791718352234448,107,103,0.33255179001617946,0.3339400471073855,0.33350816287643414,0.0013882570912060466,1.0985857941287898,0.5700934579439252,0.42990654205607476,0.0,0.5042986520451872,0.49570134795481274,0.5053062763359564,0.49469372366404357,0.5049965159309284,0.49500348406907146
34,349,False,0.006748827249953967,115,114,0.33293016112618395,0.33364603600660264,0.33342380286721335,0.0007158748804186876,1.098596483319464,0.6086956521739131,0.391304347826087,0.0,0.5029240708157879,0.4970759291842121,0.5039264653230064,0.49607353467699355,0.5036184118897195,0.49638158811028055
35,359,False,0.00886708921593877,112,110,0.33298715691573955,0.3336039905877351,0.33340885249652547,0.0006168336719955536,1.0985951709135293,0.5982142857142857,0.39285714285714285,0.008928571428571428,0.5011016293116088,0.49889837068839116,0.5021258064944442,0.49787419350555584,0.5018117756577294,0.4981882243422706
36,369,False,0.07894786770589471,103,102,0.3335641177778221,0.33315868040972224,0.3332772018124556,0.0004054373680998369,1.0986093135102153,0.6601941747572816,0.33980582524271846,0.0,0.4849891163171938,0.5150108836828062,0.4860148740343148,0.5139851259656851,0.4857018061150691,0.5142981938849309
37,379,False,0.02181671760971498,85,84,0.33330299019619086,0.3333563453014381,0.33334066450237065,5.3355105247232526e-05,1.0986107541207593,0.6,0.4,0.0,0.48946675167296805,0.5105332483270318,0.4904446908927493,0.5095553091072508,0.49014611054123497,0.509853889458765
38,389,False,0.021869275066332933,109,107,0.3330749919424294,0.3335355900033096,0.3333894180542613,0.00046059806088022404,1.09859950032134,0.5596330275229358,0.44036697247706424,0.0,0.49390484324460393,0.5060951567553961,0.49492718761498417,0.5050728123850159,0.4946142360271064,0.5053857639728936
39,399,False,0.022686322156402042,102,101,0.3329085662507113,0.33366675646246796,0.33342467728682046,0.0007581902117566597,1.0985932282846769,0.6078431372549019,0.39215686274509803,0.0,0.49843850962967395,0.501561490370326,0.49963141973151737,0.5003685802684826,0.49926648908814997,0.50073351091185
40,409,False,0.006445502516498286,108,107,0.3331269808773976,0.33349335362594157,0.3333796654966607,0.00036637274854395274,1.0986002347904917,0.6018518518518519,0.39814814814814814,0.0,0.4997266029265036,0.5002733970734964,0.5009684204439381,0.499031579556062,0.5005879613953054,0.49941203860469463
41,419,False,0.0003186191302985294,96,95,0.3329880529667198,0.33360145637488553,0.33341049065839473,0.0006134034081657358,1.098599141030401,0.5729166666666666,0.4270833333333333,0.0,0.4996240488712756,0.5003759511287245,0.5009514742064514,0.4990485257935486,0.5005445420025542,0.49945545799744584
42,429,False,0.03336325158200975,101,100,0.3334755693111754,0.3332236371330365,0.33330079355578796,0.0002519321781389028,1.0986104421753091,0.6039603960396039,0.39603960396039606,0.0,0.4928610418447541,0.5071389581552459,0.49410590445547725,0.5058940955445228,0.49372373455927776,0.5062762654407221
43,439,False,0.03391119275019269,109,106,0.333051914471731,0.33355265727859673,0.33339542824967217,0.0005007428068657394,1.0985990429152193,0.5321100917431193,0.46788990825688076,0.0,0.49976672766788205,0.5002332723321179,0.5010399324815095,0.4989600675184906,0.5006491806189197,0.4993508193810803
44,449,False,0.027380809072371354,97,96,0.333491107736838,0.33321454617027074,0.3332943460928912,0.00027656156656724606,1.0986101716933447,0.6391752577319587,0.36082474226804123,0.0,0.4942011728027435,0.5057988271972566,0.49543255736493225,0.5045674426350678,0.4950554887834607,0.5049445112165393
45,459,False,0.016056872609662102,109,107,0.3331004490092608,0.33351388132751747,0.33338566966322175,0.00041343231825669013,1.0986053705758905,0.4954128440366973,0.5045871559633027,0.0,0.4974912642105274,0.5025087357894725,0.49870034024268944,0.5012996597573106,0.49832984211289905,0.5016701578871009
46,469,False,0.03823385946736367,93,87,0.33270718108081165,0.3338214949319975,0.33347132398719065,0.001114313851185822,1.0985839956065795,0.5913978494623656,0.40860215053763443,0.0,0.48958144736141546,0.5104185526385846,0.4909804636445122,0.5090195363554878,0.4905509731729116,0.5094490268270885
47,479,False,0.054239549697806075,107,105,0.3329841177000888,0.333603312642921,0.33341256965699023,0.0006191949428321908,1.098603337638733,0.514018691588785,0.48598130841121495,0.0,0.5006816068376044,0.49931839316239557,0.5020277227839974,0.4979722772160026,0.5016146631428796,0.49838533685712044
48,489,False,0.030431709996128858,104,102,0.3328869418725374,0.33368204799696344,0.33343101013049936,0.0007951061244260149,1.0985922561866417,0.5576923076923077,0.4423076923076923,0.0,0.5068965224089967,0.49310347759100326,0.5082362823140484,0.4917637176859516,0.5078249225836963,0.4921750774163037
49,499,False,0.06837859333054036,77,76,0.3332400085572774,0.3334063037330129,0.3333536877097096,0.0001662951757354647,1.0986108223969602,0.4805194805194805,0.5194805194805194,0.0,0.5208748801839763,0.4791251198160237,0.522155349316803,0.47784465068319704,0.5217620074664713,0.4782379925335287
