prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1
39,199,False,0.09988121192268509,5,4,0.5543102743593552,0.4456897256406447,0.10862054871871052,0.19206178470656698,0.6,0.4,0.12965927851299688,0.8703407214870031,0.7317900974636882,0.26820990253631183
40,204,False,0.14092204864236763,5,5,0.4075038807074761,0.5924961192925239,0.18499223858504776,0.08906586096588698,0.4,0.6,0.12426422244141934,0.8757357775585806,0.7679872891972149,0.23201271080278493
41,209,False,0.05330075448964511,5,4,0.7958580751784109,0.20414192482158908,0.5917161503568218,0.25637915134069916,0.8,0.2,0.11631393276948458,0.8836860672305155,0.7690201918451932,0.23097980815480681
42,214,False,0.09064056327189125,5,5,0.6096107390897683,0.3903892609102317,0.21922147817953658,0.07269382195082705,0.6,0.4,0.10918281732922457,0.8908171826707754,0.7873973892926477,0.21260261070735226
43,219,False,0.07348992311623533,5,4,0.7829775327289549,0.21702246727104516,0.5659550654579097,0.09627769598257482,0.8,0.2,0.09992055435894276,0.9000794456410572,0.792648479450862,0.207351520549138
44,224,False,0.09223747224109402,5,4,0.4356703480908045,0.5643296519091955,0.12865930381839097,0.13224117041741842,0.4,0.6,0.0996831962678503,0.9003168037321496,0.8132672081805337,0.1867327918194663
45,229,False,0.07006628734972592,5,5,0.44574951585164013,0.5542504841483599,0.10850096829671974,0.25847132351613145,0.4,0.6,0.10187656545133666,0.8981234345486634,0.8274223767807167,0.17257762321928322
46,234,False,0.07944596422814708,5,5,0.42163052575913584,0.5783694742408642,0.1567389484817283,0.10388796606040726,0.4,0.6,0.09989435550552993,0.9001056444944702,0.8425965422009599,0.15740345779903997
47,239,False,0.061131251313240875,5,5,0.7758215405169203,0.22417845948307974,0.5516430810338406,0.10518162722144112,0.8,0.2,0.09245847440669318,0.9075415255933068,0.8442140594241446,0.1557859405758553
48,244,False,0.05516225237739635,5,5,0.7999576357760783,0.20004236422392188,0.5999152715521564,0.06458752268960256,0.8,0.2,0.0864920518917544,0.9135079481082456,0.8477074930427224,0.15229250695727756
