condition,seed,round,prototype_update_idx,prototype_update_norm,theta_0_a0,theta_0_a1,theta_1_a0,theta_1_a1,p_0_cooperate,p_0_defect,p_1_cooperate,p_1_defect
main,42,149,29,0.16042388151138276,-0.5517095229508804,0.5517095229508802,0.26914883853854593,-0.26914883853854604,0.24909981649280794,0.750900183507192,0.6314163252554588,0.3685836747445412
main,42,154,30,0.08933336565443001,-0.5929195150905722,0.5929195150905721,0.3170232749051559,-0.31702327490515597,0.23400394772914504,0.765996052270855,0.6534064379997171,0.3465935620002828
main,42,159,31,0.07993937146452812,-0.6421088057363291,0.642108805736329,0.3448722468940671,-0.3448722468940671,0.21683314808341683,0.7831668519165832,0.6659100857126998,0.3340899142873001
main,42,164,32,0.2284373185148119,-0.7859656070408783,0.7859656070408781,0.27140779995854414,-0.27140779995854414,0.1719412561499785,0.8280587438500217,0.6324671546109764,0.36753284538902375
main,42,169,33,0.14971920411321718,-0.7374391193280306,0.7374391193280304,0.36549871360275543,-0.3654987136027555,0.18620227781347962,0.8137977221865205,0.6750241129427786,0.3249758870572213
main,42,174,34,0.05686492967985372,-0.758303993662518,0.7583039936625178,0.39987118998653387,-0.39987118998653387,0.1799615537066299,0.8200384462933702,0.6899193710089816,0.31008062899101846
main,42,179,35,0.12026290823811266,-0.7498512142997591,0.7498512142997588,0.48448876540670804,-0.4844887654067081,0.1824699097191651,0.8175300902808348,0.7249156510893964,0.2750843489106035
main,42,184,36,0.12627404711322973,-0.8249026122479907,0.8249026122479903,0.43611671610968883,-0.43611671610968883,0.16113527577986936,0.8388647242201307,0.7052102161750733,0.29478978382492665
main,42,189,37,0.057353332536830004,-0.8638018830778511,0.8638018830778508,0.4246472302691959,-0.4246472302691959,0.15089434101503404,0.8491056589849659,0.7004191185300938,0.2995808814699062
main,42,194,38,0.06708770030361891,-0.9036802387287697,0.9036802387287693,0.4503395738094988,-0.4503395738094988,0.14095743860028792,0.8590425613997121,0.711089047672035,0.28891095232796504
main,42,199,39,0.09988121192268509,-0.9519873467975207,0.9519873467975204,0.5018619141834199,-0.5018619141834199,0.12965927851299688,0.8703407214870031,0.7317900974636882,0.26820990253631183
main,42,204,40,0.14092204864236763,-0.976327148445957,0.9763271484459567,0.5984905121888535,-0.5984905121888535,0.12426422244141934,0.8757357775585806,0.7679872891972149,0.23201271080278493
main,42,209,41,0.05330075448964511,-1.0139045096974812,1.013904509697481,0.6013934651604239,-0.6013934651604239,0.11631393276948458,0.8836860672305155,0.7690201918451932,0.23097980815480681
main,42,214,42,0.09064056327189125,-1.0495577618827188,1.0495577618827185,0.654654158581921,-0.6546541585819211,0.10918281732922457,0.8908171826707754,0.7873973892926477,0.21260261070735226
main,42,219,43,0.07348992311623533,-1.0990538092666056,1.0990538092666053,0.6704821620310969,-0.670482162031097,0.09992055435894276,0.9000794456410572,0.792648479450862,0.207351520549138
main,42,224,44,0.09223747224109402,-1.1003747928598666,1.1003747928598664,0.7356905253371915,-0.7356905253371917,0.0996831962678503,0.9003168037321496,0.8132672081805337,0.1867327918194663
main,42,229,45,0.07006628734972592,-1.0882727879868237,1.0882727879868235,0.7837340867116361,-0.7837340867116362,0.10187656545133666,0.8981234345486634,0.8274223767807167,0.17257762321928322
main,42,234,46,0.07944596422814708,-1.0991994782975159,1.0991994782975156,0.8388379709206848,-0.8388379709206848,0.09989435550552993,0.9001056444944702,0.8425965422009599,0.15740345779903997
main,42,239,47,0.061131251313240875,-1.1419898524667411,1.1419898524667407,0.8449615990951428,-0.8449615990951428,0.09245847440669318,0.9075415255933068,0.8442140594241446,0.1557859405758553
main,42,244,48,0.05516225237739635,-1.1786197762145774,1.178619776214577,0.85836628968842,-0.85836628968842,0.0864920518917544,0.9135079481082456,0.8477074930427224,0.15229250695727756
main,42,249,49,0.05259665142242251,-1.1995524341401707,1.1995524341401702,0.8891075925657543,-0.8891075925657543,0.08324098023550837,0.9167590197644917,0.8554763374897189,0.14452366251028112
