prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1
31,159,False,0.013015748269520412,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4912594967464445,0.5087405032535556,0.4912594967464445,0.5087405032535556
32,164,False,0.0039229748475059405,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4902790876100926,0.5097209123899075,0.4902790876100926,0.5097209123899075
33,169,False,0.0045915401364493465,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.49142658796289085,0.508573412037109,0.49142658796289085,0.508573412037109
34,174,False,0.003727445243091618,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.49049503148024887,0.5095049685197511,0.49049503148024887,0.5095049685197511
35,179,False,0.003597099778941191,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4895961132170015,0.5104038867829985,0.4895961132170015,0.5104038867829985
36,184,False,0.01123081250955269,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.48678998309714633,0.5132100169028536,0.48678998309714633,0.5132100169028536
37,189,False,0.0032859758464493993,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4859690989246663,0.5140309010753338,0.4859690989246663,0.5140309010753338
38,194,False,0.004217590494912988,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4870227270357342,0.5129772729642658,0.4870227270357342,0.5129772729642658
39,199,False,0.0031461447240384785,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.48623675343408185,0.5137632465659182,0.48623675343408185,0.5137632465659182
40,204,False,0.01012091846903621,5,3,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4837088147037712,0.5162911852962287,0.4837088147037712,0.5162911852962287
41,209,False,0.009816314588000655,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.48125775298766615,0.5187422470123338,0.48125775298766615,0.5187422470123338
42,214,False,0.002752600590038247,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4805706056349265,0.5194293943650735,0.4805706056349265,0.5194293943650735
43,219,False,0.00396281520917284,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.481559888344355,0.518440111655645,0.481559888344355,0.518440111655645
44,224,False,0.010354675781873383,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.48414550690875974,0.5158544930912403,0.48414550690875974,0.5158544930912403
45,229,False,0.002682556528953293,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.48347557097171656,0.5165244290282834,0.48347557097171656,0.5165244290282834
46,234,False,0.008863955489527729,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.48126234112907024,0.5187376588709297,0.48126234112907024,0.5187376588709297
47,239,False,0.008629675666647555,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.47910831376412844,0.5208916862358716,0.47910831376412844,0.5208916862358716
48,244,False,0.0036409940001389546,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4800170412264408,0.5199829587735592,0.4800170412264408,0.5199829587735592
49,249,False,0.008281546761993294,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4779503153460286,0.5220496846539714,0.4779503153460286,0.5220496846539714
