prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1
61,309,False,0.12888949119180695,5,4,0.5117686306029035,0.4882313693970966,0.023537261205806848,0.6927732568470425,1.0,0.0,0.45136306385556535,0.5486369361444347,0.4640643802990942,0.5359356197009058
62,314,False,0.054206649933081476,5,4,0.5005363818860126,0.49946361811398754,0.0010727637720250316,0.6929015145576756,0.4,0.6,0.464623808839488,0.535376191160512,0.4777617105457879,0.522238289454212
63,319,False,0.04017277698137018,5,5,0.5161849252704125,0.48381507472958746,0.03236985054082503,0.6924208642380038,1.0,0.0,0.4542811364788533,0.5457188635211467,0.46812946564005314,0.5318705343599468
64,324,False,0.03877524568152007,5,5,0.5085786954118938,0.4914213045881062,0.017157390823787644,0.6929593184294932,1.0,0.0,0.4447744530898732,0.5552255469101268,0.4584006243418352,0.5415993756581647
65,329,False,0.016113331637790457,5,5,0.49792173954378177,0.5020782604562182,0.004156520912436401,0.6928882801993902,0.4,0.6,0.4484011072068892,0.5515988927931108,0.46273201660088675,0.5372679833991132
66,334,False,0.17814087549591637,5,3,0.4819984756105266,0.5180015243894733,0.03600304877894672,0.6922248424938477,0.0,1.0,0.4915744739527528,0.5084255260472472,0.5083451304697937,0.4916548695302064
67,339,False,0.08070956349463677,5,4,0.4873850177222462,0.5126149822777537,0.025229964555507522,0.6928081284468923,0.0,1.0,0.5116427473650585,0.4883572526349414,0.5285977096141831,0.47140229038581694
68,344,False,0.07643850093362083,5,4,0.49757420386050094,0.5024257961394991,0.004851592278998174,0.6929226225095214,0.6,0.4,0.5305353502144805,0.46946464978551955,0.5477717964463561,0.45222820355364385
69,349,False,0.006500118023058035,5,5,0.5099841332021012,0.4900158667978987,0.019968266404202517,0.6925405813174155,0.8,0.2,0.5284757156436526,0.4715242843563474,0.5467759729113371,0.453224027088663
70,354,False,0.03018955209750048,5,5,0.5107735999087518,0.48922640009124824,0.02154719981750358,0.6918877989304939,0.6,0.4,0.5352736128016823,0.4647263871983177,0.5548967709385817,0.44510322906141825
71,359,False,0.02799047040173283,5,5,0.49308614347195306,0.5069138565280469,0.013827713056093816,0.6923512254331777,0.4,0.6,0.5417926384628345,0.45820736153716546,0.5622061432327374,0.4377938567672625
72,364,False,0.007867224920385892,5,4,0.5050430766023497,0.49495692339765035,0.010086153204699355,0.692635893059399,0.6,0.4,0.53983068574034,0.46016931425966007,0.5602770639818752,0.43972293601812484
73,369,False,0.007496351091416515,5,5,0.49832622419569655,0.5016737758043034,0.0033475516086068358,0.6921101571997827,0.4,0.6,0.5379270966261535,0.46207290337384654,0.5584708170273985,0.4415291829726015
74,374,False,0.040505238192866076,5,5,0.505219713812008,0.49478028618799197,0.010439427624016062,0.6927981704674936,0.6,0.4,0.5278155607319847,0.47218443926801534,0.5484899299779009,0.4515100700220991
75,379,False,0.011895590734930834,5,5,0.4926170721054288,0.5073829278945712,0.014765855789142357,0.691910248136195,0.6,0.4,0.5240288923571095,0.4759711076428906,0.5466975244082517,0.4533024755917482
76,384,False,0.010652882434531214,5,5,0.4973677218977707,0.5026322781022293,0.005264556204458648,0.691837999486936,0.4,0.6,0.5207099050720824,0.47929009492791763,0.5449444653793152,0.4550555346206848
77,389,False,0.028600292361440738,5,5,0.48199422292097277,0.5180057770790272,0.036011554158054404,0.6921298894609951,0.2,0.8,0.5276156434313338,0.47238435656866623,0.5522457813097547,0.4477542186902454
78,394,False,0.03242843033206917,5,4,0.5015070418561023,0.4984929581438976,0.003014083712204685,0.6928099633964446,0.6,0.4,0.5356726063350089,0.4643273936649911,0.5602673811880834,0.4397326188119166
79,399,False,0.014245549716448154,5,5,0.4918907547110975,0.5081092452889024,0.016218490577804945,0.6905732041437178,0.4,0.6,0.5311177593732579,0.4688822406267422,0.5581912990277805,0.44180870097221936
