condition,seed,round,avg_belief_entropy,belief_argmax_accuracy,matched_cross_entropy,obs_count_so_far,belief_rep_coop_type0,belief_rep_def_type0
main,42,0,0.693147180559945,0.5,1.3663943594532684,0,0.5,0.5
main,42,1,0.693145513976608,0.5333333333333333,1.3663943594532684,1,0.5,0.5
main,42,2,0.693145513976608,0.5333333333333333,1.3663943594532684,2,0.5,0.5
main,42,3,0.693143847393271,0.5333333333333333,1.3663943594532684,2,0.5,0.5
main,42,4,0.6931421808099338,0.4666666666666667,2.0720977288526186,2,0.5,0.5
main,42,5,0.6931421808099338,0.4666666666666667,2.0720977288526186,3,0.5,0.5
main,42,6,0.6931421808099338,0.4666666666666667,2.0720977288526186,4,0.5,0.5
main,42,7,0.6931280005518903,0.4666666666666667,2.0720977288526186,4,0.5,0.5
main,42,8,0.6931235402843554,0.5,2.0720977288526186,4,0.5,0.5
main,42,9,0.6931235402843554,0.5,1.9083267880549948,5,0.5,0.5
main,42,10,0.6931232799228353,0.5,1.9083267880549948,6,0.5,0.5
main,42,11,0.6931232799228353,0.5,1.9083267880549948,6,0.5,0.5
main,42,12,0.6931232555780171,0.5333333333333333,1.9083267880549948,6,0.5,0.5
main,42,13,0.6931232543922234,0.5333333333333333,1.9083267880549948,7,0.5,0.5
main,42,14,0.6931232300474053,0.5666666666666667,1.3888389150780456,8,0.5,0.5
main,42,15,0.6931230465500449,0.6,1.3888389150780456,8,0.5,0.5
main,42,16,0.6931230465500449,0.6,1.3888389150780456,8,0.5,0.5
main,42,17,0.6931230465500449,0.6,1.3888389150780456,9,0.5,0.5
main,42,18,0.6931230465500449,0.6,1.3888389150780456,10,0.5,0.5
main,42,19,0.6931228630526844,0.6333333333333333,1.6864511068531596,10,0.5,0.5
main,42,20,0.6931228502073294,0.6666666666666666,1.6864511068531596,10,0.5,0.5
main,42,21,0.6931228502073294,0.6666666666666666,1.6864511068531596,11,0.5,0.5
main,42,22,0.6931228502073294,0.6666666666666666,1.6864511068531596,12,0.5,0.5
main,42,23,0.6931228502073294,0.6666666666666666,1.6864511068531596,12,0.5,0.5
