prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1
0,1,False,0.7256048214710389,15,15,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.3462193119920981,0.653780688007902,0.3087352575055843,0.6912647424944157
1,4,False,4.004975899959953,15,15,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.9586009580879676,0.04139904191203238,0.9681329388583394,0.03186706114166066
2,5,False,4.611292030066609,15,15,0.49968411731282364,0.5003158826871764,0.0006317653743527774,0.6931441870589781,0.9333333333333333,0.06666666666666667,0.1930843911012049,0.8069156088987951,0.22510651886579758,0.7748934811342024
3,6,False,1.6304349123663684,15,15,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.5740409617542809,0.4259590382457192,0.5719928830900324,0.42800711690996773
4,8,False,0.14120488529923775,15,15,0.5062444120999617,0.49375558790003826,0.012488824199923476,0.6924721292115646,1.0,0.0,0.6023315604829397,0.3976684395170604,0.6110997147996263,0.38890028520037356
5,11,False,0.6146018974117314,15,15,0.49997962625849646,0.5000203737415035,4.0747483007086416e-05,0.693146882371719,0.9333333333333333,0.06666666666666667,0.45531179084031137,0.5446882091596886,0.4545745714722521,0.5454254285277479
6,12,False,0.044806408016879094,15,15,0.501426076486952,0.4985739235130479,0.0028521529739041207,0.6930250344358077,0.8666666666666667,0.13333333333333333,0.46696012686554605,0.533039873134454,0.46516386776699836,0.5348361322330015
7,13,False,0.4535373611412341,15,15,0.5004223069178738,0.49957769308212624,0.0008446138357475763,0.6931323352122749,0.8,0.2,0.5776096749344547,0.42239032506554525,0.5798205965804468,0.4201794034195531
8,15,False,0.06482108582028677,15,15,0.49992941244479483,0.5000705875552052,0.00014117511041034092,0.6928276992031006,0.8666666666666667,0.13333333333333333,0.5931151794978831,0.40688482050211694,0.5957472021236072,0.40425279787639284
9,16,False,0.16939066704805877,15,15,0.5019077177884845,0.4980922822115154,0.0038154355769691173,0.6930379392637771,1.0,0.0,0.5536882778706164,0.44631172212938364,0.5524662570324946,0.44753374296750537
10,17,False,0.28875401960110286,15,15,0.4989037349552262,0.5010962650447738,0.002192530089547562,0.6931001893867188,0.6666666666666666,0.3333333333333333,0.6228965205942721,0.3771034794057279,0.6228941831172593,0.3771058168827407
11,19,False,0.5239153364574033,15,15,0.5001626042726985,0.4998373957273015,0.0003252085453970266,0.6931449903635245,0.8666666666666667,0.13333333333333333,0.4942803202594467,0.5057196797405533,0.49469068595928517,0.5053093140407149
12,20,False,0.6681983869831463,15,15,0.4998696733198992,0.5001303266801008,0.00026065336020164587,0.6931453180352742,0.9333333333333333,0.06666666666666667,0.655990994872947,0.344009005127053,0.6562889288192386,0.34371107118076133
13,22,False,0.021537579109491927,15,14,0.4997487291868349,0.5002512708131651,0.0005025416263302329,0.6931458047439344,0.6666666666666666,0.3333333333333333,0.6608377880906673,0.33916221190933277,0.6611278185875459,0.338872181412454
