round,prototype_step_m,theta_0_0,theta_0_1,theta_1_0,theta_1_1,softmax_0_0,softmax_0_1,softmax_1_0,softmax_1_1
0,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562
1,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562
2,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562
3,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562
4,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562
5,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562
6,1,-0.4455437043563872,0.5098641263318187,-0.3713121869334493,0.3496447677223506,0.27779856508371015,0.7222014349162899,0.32718228981059705,0.6728177101894028
7,1,-0.4455437043563872,0.5098641263318187,-0.3713121869334493,0.3496447677223506,0.27779856508371015,0.7222014349162899,0.32718228981059705,0.6728177101894028
8,1,-0.4455437043563872,0.5098641263318187,-0.3713121869334493,0.3496447677223506,0.27779856508371015,0.7222014349162899,0.32718228981059705,0.6728177101894028
9,1,-0.4455437043563872,0.5098641263318187,-0.3713121869334493,0.3496447677223506,0.27779856508371015,0.7222014349162899,0.32718228981059705,0.6728177101894028
10,1,-0.4455437043563872,0.5098641263318187,-0.3713121869334493,0.3496447677223506,0.27779856508371015,0.7222014349162899,0.32718228981059705,0.6728177101894028
11,1,-0.4455437043563872,0.5098641263318187,-0.3713121869334493,0.3496447677223506,0.27779856508371015,0.7222014349162899,0.32718228981059705,0.6728177101894028
12,1,-0.4455437043563872,0.5098641263318187,-0.3713121869334493,0.3496447677223506,0.27779856508371015,0.7222014349162899,0.32718228981059705,0.6728177101894028
13,2,0.8172249624063856,-0.7529045404309542,0.6025577785555769,-0.6242251977666753,0.8278020691357846,0.1721979308642154,0.7732550239502091,0.2267449760497909
14,2,0.8172249624063856,-0.7529045404309542,0.6025577785555769,-0.6242251977666753,0.8278020691357846,0.1721979308642154,0.7732550239502091,0.2267449760497909
15,2,0.8172249624063856,-0.7529045404309542,0.6025577785555769,-0.6242251977666753,0.8278020691357846,0.1721979308642154,0.7732550239502091,0.2267449760497909
16,2,0.8172249624063856,-0.7529045404309542,0.6025577785555769,-0.6242251977666753,0.8278020691357846,0.1721979308642154,0.7732550239502091,0.2267449760497909
17,2,0.8172249624063856,-0.7529045404309542,0.6025577785555769,-0.6242251977666753,0.8278020691357846,0.1721979308642154,0.7732550239502091,0.2267449760497909
18,2,0.8172249624063856,-0.7529045404309542,0.6025577785555769,-0.6242251977666753,0.8278020691357846,0.1721979308642154,0.7732550239502091,0.2267449760497909
19,2,0.8172249624063856,-0.7529045404309542,0.6025577785555769,-0.6242251977666753,0.8278020691357846,0.1721979308642154,0.7732550239502091,0.2267449760497909
20,3,-0.3985016714625429,0.4628220934379743,-0.4250846330301785,0.40341721381908013,0.29706284744748357,0.7029371525525164,0.3039619399361359,0.696038060063864
21,3,-0.3985016714625429,0.4628220934379743,-0.4250846330301785,0.40341721381908013,0.29706284744748357,0.7029371525525164,0.3039619399361359,0.696038060063864
22,3,-0.3985016714625429,0.4628220934379743,-0.4250846330301785,0.40341721381908013,0.29706284744748357,0.7029371525525164,0.3039619399361359,0.696038060063864
23,3,-0.3985016714625429,0.4628220934379743,-0.4250846330301785,0.40341721381908013,0.29706284744748357,0.7029371525525164,0.3039619399361359,0.696038060063864
24,3,-0.3985016714625429,0.4628220934379743,-0.4250846330301785,0.40341721381908013,0.29706284744748357,0.7029371525525164,0.3039619399361359,0.696038060063864
25,3,-0.3985016714625429,0.4628220934379743,-0.4250846330301785,0.40341721381908013,0.29706284744748357,0.7029371525525164,0.3039619399361359,0.696038060063864
