prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1
33,237,False,0.026708611657507025,87,82,0.5239105862505532,0.4760894137494468,0.0478211725011064,0.6575486324828239,0.5862068965517241,0.41379310344827586,0.3849881671763952,0.6150118328236047,0.5469626826533581,0.4530373173466419
34,244,False,0.0826832228581798,71,63,0.5345785185291431,0.46542148147085705,0.06915703705828602,0.6408469985041597,0.6197183098591549,0.38028169014084506,0.35865571459303197,0.641344285406968,0.5392948677574251,0.460705132242575
35,251,False,0.06534512284806017,64,59,0.5280080012863131,0.4719919987136869,0.05601600257262618,0.6356913230306224,0.5,0.5,0.36000547162873237,0.6399945283712676,0.5621100563411491,0.437889943658851
36,258,False,0.032504527662840565,65,60,0.5061669552150574,0.4938330447849426,0.01233391043011478,0.6177772437885874,0.5230769230769231,0.47692307692307695,0.35668477504027535,0.6433152249597246,0.5728211630165786,0.42717883698342135
37,265,False,0.0751309014028528,70,66,0.48938358586468017,0.5106164141353198,0.021232828270639603,0.6054657964920421,0.5142857142857142,0.4857142857142857,0.3558374527586597,0.6441625472413403,0.5985813877782252,0.4014186122217748
38,272,False,0.11743832304814071,70,64,0.4619390987320951,0.538060901267905,0.07612180253580986,0.5831875515439924,0.38571428571428573,0.6142857142857143,0.36726549454423174,0.6327345054557683,0.6360102501402282,0.3639897498597718
39,279,False,0.03511655994571477,81,72,0.49787320006942715,0.502126799930573,0.004253599861145818,0.5890127720750742,0.5185185185185185,0.48148148148148145,0.3563003260281485,0.6436996739718516,0.6393648776673333,0.36063512233266665
40,286,False,0.0475071420289755,83,80,0.4894958138548805,0.5105041861451196,0.021008372290239108,0.5757943721125804,0.46987951807228917,0.5301204819277109,0.35198360700327297,0.648016392996727,0.6540950252800065,0.3459049747199935
41,293,False,0.0864660819741596,64,59,0.4738528973464968,0.526147102653503,0.052294205307006125,0.5165437820755567,0.453125,0.546875,0.33961694874711673,0.6603830512528833,0.6784086668580745,0.32159133314192545
42,300,False,0.037988597055729066,69,66,0.4895521420434054,0.5104478579565949,0.02089571591318945,0.550845509878907,0.4927536231884058,0.5072463768115942,0.3290745588644486,0.6709254411355514,0.6728552183928471,0.3271447816071528
43,307,False,0.040337726588821225,73,66,0.47246049433789317,0.5275395056621068,0.05507901132421367,0.5080356300854459,0.4520547945205479,0.547945205479452,0.3285813626539525,0.6714186373460475,0.6852768860292223,0.3147231139707777
44,314,False,0.027512571992145633,53,51,0.5932534575419045,0.4067465424580955,0.186506915083809,0.5009300764585135,0.5849056603773585,0.41509433962264153,0.3320047315757219,0.6679952684242781,0.692924610931603,0.3070753890683971
45,321,False,0.03928660190259848,62,55,0.4314136313818295,0.5685863686181705,0.137172737236341,0.4790151380313128,0.41935483870967744,0.5806451612903226,0.32075177025889895,0.679248229741101,0.6975022880248919,0.3024977119751081
46,328,False,0.07085178330283849,69,62,0.5484665983225221,0.4515334016774778,0.0969331966450443,0.42443563093564063,0.5652173913043478,0.43478260869565216,0.29978402187257,0.7002159781274301,0.7018821531015453,0.29811784689845466
47,335,False,0.028068566444177177,80,76,0.5207679375804359,0.4792320624195641,0.041535875160871816,0.4395928419970339,0.5125,0.4875,0.29151991239875236,0.7084800876012477,0.7017169868246503,0.2982830131753497
48,342,False,0.07859922518465244,77,74,0.47617923362989834,0.5238207663701017,0.04764153274020333,0.4177970893058419,0.44155844155844154,0.5584415584415584,0.28686652289450076,0.7131334771054991,0.7239846866725388,0.27601531332746126
49,349,False,0.05284853143201533,80,73,0.4647355561407006,0.5352644438592997,0.07052888771859911,0.36863648497979984,0.45,0.55,0.27673320956694125,0.7232667904330587,0.7349335577461354,0.26506644225386455
50,356,False,0.08810025728378348,66,63,0.4745027336775032,0.5254972663224967,0.05099453264499354,0.3273539358621154,0.48484848484848486,0.5151515151515151,0.2591630831325972,0.7408369168674028,0.7514527624818742,0.24854723751812585
51,363,False,0.08082369936180857,70,68,0.6078168095827801,0.3921831904172201,0.21563361916555995,0.33773564521547134,0.6571428571428571,0.34285714285714286,0.2383762972256557,0.7616237027743442,0.7465436019921237,0.25345639800787634
52,370,False,0.07473882047021183,62,54,0.5612910605993633,0.4387089394006367,0.12258212119872658,0.25977953101587575,0.5645161290322581,0.43548387096774194,0.22138498999275205,0.778615010007248,0.754815379553222,0.24518462044677802
53,377,False,0.05595566987819175,58,56,0.5163229241012766,0.48367707589872344,0.03264584820255312,0.32884564662732135,0.5,0.5,0.2194236854788845,0.7805763145211155,0.7690167243511157,0.23098327564888435
54,384,False,0.04585245455360268,73,69,0.49410752227169197,0.5058924777283079,0.011784955456615953,0.29801013528781056,0.4794520547945205,0.5205479452054794,0.21125438482597486,0.7887456151740251,0.7766023453854728,0.22339765461452726
55,391,False,0.04800649490198802,68,62,0.49017397310010924,0.5098260268998908,0.01965205379978152,0.22030648477575843,0.4852941176470588,0.5147058823529411,0.2089335585247217,0.7910664414752783,0.7879162434093953,0.21208375659060477
56,398,False,0.06107834672454276,74,68,0.6033968862362654,0.3966031137637345,0.2067937724725309,0.22078195802870826,0.6216216216216216,0.3783783783783784,0.19646612288492768,0.8035338771150723,0.7943305289686301,0.20566947103136987
57,405,False,0.05230742885509564,73,68,0.44191915651991487,0.5580808434800848,0.11616168696016993,0.2232744576803408,0.4383561643835616,0.5616438356164384,0.1887065897634953,0.8112934102365046,0.8031076535608175,0.19689234643918258
58,412,False,0.056807540760316896,78,70,0.4703304388782253,0.5296695611217747,0.05933912224354937,0.20336044245177204,0.46153846153846156,0.5384615384615384,0.18117203805698404,0.8188279619430159,0.8128629913445077,0.18713700865549235
59,419,False,0.06283383563936629,76,64,0.45743715151634273,0.5425628484836572,0.08512569696731448,0.1599831877599614,0.4473684210526316,0.5526315789473685,0.17222851758094945,0.8277714824190505,0.8224262788216598,0.17757372117834022
60,426,False,0.039067175679109674,57,53,0.4673927265572715,0.5326072734427285,0.06521454688545703,0.17111666832927117,0.47368421052631576,0.5263157894736842,0.17108896978471166,0.8289110302152883,0.830269433210988,0.1697305667890119
61,433,False,0.048490063254850356,75,67,0.47259347458044604,0.5274065254195539,0.05481305083910787,0.15222837596547797,0.4666666666666667,0.5333333333333333,0.16671623833478222,0.8332837616652177,0.8387056900879064,0.16129430991209365
62,440,False,0.02373349027936839,69,68,0.595343605016159,0.40465639498384054,0.19068721003231848,0.16855060786246337,0.5942028985507246,0.4057971014492754,0.16583009080888808,0.834169909191112,0.8431135081901073,0.15688649180989275
63,447,False,0.029479492417574544,79,68,0.5479690112165159,0.45203098878348397,0.0959380224330319,0.16979153984123044,0.5569620253164557,0.4430379746835443,0.16082579826159027,0.8391742017384097,0.8404605150927829,0.15953948490721723
64,454,False,0.0278805033844026,67,64,0.5613409116380365,0.4386590883619635,0.12268182327607297,0.170692831525667,0.5671641791044776,0.43283582089552236,0.15736140694957165,0.8426385930504284,0.844406994054876,0.15559300594512412
65,461,False,0.054507506579977674,62,62,0.568012814334702,0.43198718566529776,0.1360256286694042,0.16600159128734493,0.5645161290322581,0.43548387096774194,0.14916870947170346,0.8508312905282965,0.8501282890290403,0.1498717109709598
66,468,False,0.04312280201553096,77,72,0.48263216511747026,0.5173678348825296,0.03473566976505932,0.1498440585764786,0.4805194805194805,0.5194805194805194,0.15082737335593238,0.8491726266440677,0.8575622493399425,0.14243775066005748
67,475,False,0.03623292893646635,73,68,0.43234061961755194,0.5676593803824479,0.13531876076489596,0.12615317442605045,0.4246575342465753,0.5753424657534246,0.14474960274305218,0.8552503972569478,0.8596522609715436,0.14034773902845657
68,482,False,0.03087992717956512,74,71,0.5086736064703257,0.4913263935296741,0.017347212940651557,0.1233537884047325,0.5135135135135135,0.4864864864864865,0.14672129250472227,0.8532787074952777,0.8644909719518241,0.13550902804817586
69,489,False,0.04131480324651171,81,74,0.5439630948470356,0.4560369051529645,0.08792618969407112,0.12738705892733085,0.5555555555555556,0.4444444444444444,0.14134530079953195,0.8586546992004681,0.8689819666445263,0.13101803335547368
70,496,False,0.02220785718202075,66,61,0.5360539986636516,0.46394600133634833,0.07210799732730322,0.13210563680343798,0.5454545454545454,0.45454545454545453,0.14172543539986723,0.8582745646001327,0.87249905953134,0.1275009404686601
71,499,True,0.013156905145305459,29,27,0.6541450278721649,0.3458549721278351,0.30829005574432977,0.13099371288007183,0.6551724137931034,0.3448275862068966,0.13952867325028032,0.8604713267497196,0.8729402825495707,0.1270597174504293
