prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_mean_b_snap_k2,batch_mean_b_snap_k3,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,batch_frac_argmax_k2,batch_frac_argmax_k3,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1,softmax_k2_a0,softmax_k2_a1,softmax_k3_a0,softmax_k3_a1
41,293,False,0.027644453519163795,65,57,0.2500946873323006,0.24960384179382133,0.24993458020134926,0.2503668906725291,0.0004908455384792787,1.3860449438078846,0.0,0.4307692307692308,0.0,0.5692307692307692,0.509055943417609,0.49094405658239093,0.5020519675658164,0.4979480324341835,0.5071220140804679,0.4928779859195322,0.5119307271644443,0.4880692728355556
42,300,False,0.004109853134102574,68,61,0.24983075574433286,0.2505320969848117,0.2499874800005974,0.24964966727025809,0.0007013412404788533,1.3859721127736901,0.0,0.45588235294117646,0.0,0.5441176470588235,0.5098465529129058,0.4901534470870941,0.5022816358441804,0.4977183641558196,0.5077608621288788,0.4922391378711212,0.5129424214918257,0.4870575785081744
43,307,False,0.020904204756359842,62,59,0.25003796160800856,0.24981544229505073,0.24995475157772332,0.2501918445192176,0.00022251931295783067,1.3860285251245068,0.016129032258064516,0.46774193548387094,0.0,0.5161290322580645,0.5062128847178984,0.4937871152821016,0.49837436437152866,0.5016256356284714,0.5040493635353103,0.4959506364646898,0.5094275756675851,0.4905724243324149
44,314,False,0.0014130378393373685,85,77,0.25012427748444815,0.24948193282431955,0.24991581996964632,0.25047796972158604,0.0006423446601286076,1.3859753752191801,0.0,0.4823529411764706,0.023529411764705882,0.49411764705882355,0.5064236206914884,0.49357637930851167,0.4981664786495922,0.5018335213504078,0.5041413509296447,0.49585864907035526,0.5098191961779545,0.4901808038220455
45,321,False,0.02952958035472632,78,71,0.2500912499502912,0.24957856809055748,0.24990845025557137,0.25042173170357995,0.0005126818597337157,1.3859277281235571,0.01282051282051282,0.47435897435897434,0.0,0.5128205128205128,0.5117507227964174,0.4882492772035826,0.5029586256355346,0.4970413743644653,0.5093209112327395,0.4906790887672605,0.5153653100523029,0.4846346899476971
46,328,False,0.011979309042789403,58,53,0.25019838044577997,0.24922875853696932,0.2499062233154158,0.25066663770183506,0.0009696219088106417,1.386019797928286,0.0,0.43103448275862066,0.0,0.5689655172413793,0.5138808122452088,0.48611918775479124,0.505027984695346,0.4949720153046539,0.5114356683456603,0.48856433165433955,0.5175160802009698,0.4824839197990301
47,335,False,0.03876889021797466,65,60,0.24983645831128887,0.250526328937184,0.24999659678328248,0.24964061596824463,0.0006898706258951504,1.3859624757160938,0.0,0.5538461538461539,0.0,0.4461538461538462,0.5071192837799441,0.492880716220056,0.4978679961412927,0.5021320038587073,0.5045641476377091,0.495435852362291,0.5109179690983796,0.48908203090162033
48,342,False,0.041743054787799626,69,66,0.25049809783802035,0.24813330359433602,0.24981640955117418,0.25155218901646925,0.002364794243684326,1.3859709672868894,0.0,0.4492753623188406,0.0,0.5507246376811594,0.5145759602807324,0.48542403971926756,0.5049388970828813,0.49506110291711874,0.5119139914714333,0.4880860085285667,0.5185336933381809,0.48146630666181917
49,349,False,0.019290448562632054,68,65,0.24962753441845809,0.25125495870124775,0.2500337919478057,0.24908371493248857,0.001627424282789669,1.385907438926856,0.014705882352941176,0.5147058823529411,0.014705882352941176,0.45588235294117646,0.5112343339815927,0.4887656660184073,0.5013018144224609,0.49869818557753903,0.5084890609676898,0.4915109390323103,0.5153180454717964,0.4846819545282036
50,356,False,0.005216468737233348,75,64,0.25000345690115416,0.2498646420385529,0.2499092334563888,0.2502226676039044,0.0001388148626012553,1.3858155985331815,0.0,0.5333333333333333,0.0,0.4666666666666667,0.5122309940659223,0.4877690059340777,0.501716694785429,0.498283305214571,0.5093239070381712,0.4906760929618287,0.51655673536757,0.48344326463243004
51,363,False,0.019586695427559683,65,60,0.2507841210312763,0.24701269230762424,0.2496760701858999,0.25252711647519954,0.0037714287236520483,1.3857141980556686,0.0,0.4307692307692308,0.0,0.5692307692307692,0.5158248934799973,0.4841751065200028,0.504593771853157,0.495406228146843,0.5127174698543028,0.4872825301456971,0.5204516831640831,0.47954831683591687
52,370,False,0.03597922484910825,58,55,0.25006151509124214,0.24968403134459624,0.24991494782645307,0.2503395057377086,0.0003774837466458958,1.3858858886810526,0.0,0.5344827586206896,0.017241379310344827,0.4482758620689655,0.5095586432100416,0.49044135678995837,0.49792013497675497,0.502079865023245,0.5063363228846238,0.49366367711537606,0.5143594406902998,0.4856405593097001
53,377,False,0.013152789978981822,65,61,0.2500935662370427,0.24948160069859843,0.2498439168608183,0.2505809162035405,0.0006119655384442813,1.3856446731737104,0.0,0.5076923076923077,0.0,0.49230769230769234,0.5074489376044271,0.49255106239557295,0.4949923150985357,0.5050076849014643,0.5039989664565742,0.4960010335434258,0.5125905370851583,0.4874094629148416
54,384,False,0.005588345584962873,63,62,0.24993677078449006,0.25006767886516956,0.24989926254893197,0.2500962878014084,0.00013090808067950377,1.3856819869614772,0.0,0.49206349206349204,0.0,0.5079365079365079,0.5066212850287836,0.4933787149712164,0.49361692324101897,0.506383076758981,0.5030223901142019,0.49697760988579814,0.5119806366054465,0.4880193633945536
55,391,False,0.008004853908186916,66,61,0.2501435004834951,0.24930409022424535,0.24983128750674152,0.2507211217855181,0.0008394102592497454,1.3856108118018249,0.015151515151515152,0.5151515151515151,0.015151515151515152,0.45454545454545453,0.5053330049689937,0.4946669950310063,0.49184777262464174,0.5081522273753583,0.501603335708432,0.4983966642915681,0.510883694848926,0.489116305151074
