prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_mean_b_snap_k2,batch_mean_b_snap_k3,batch_mean_b_snap_k4,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,batch_frac_argmax_k2,batch_frac_argmax_k3,batch_frac_argmax_k4,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1,softmax_k2_a0,softmax_k2_a1,softmax_k3_a0,softmax_k3_a1,softmax_k4_a0,softmax_k4_a1
0,6,False,2.6896925212096976,81,78,0.19992457179458265,0.19998220150379023,0.20000348988468394,0.20001569830542584,0.2000740385115159,5.7629709207585034e-05,1.6094309041007084,0.9753086419753086,0.0,0.0,0.0,0.024691358024691357,0.8531827045275111,0.1468172954724889,0.8466012272932256,0.15339877270677427,0.8441065849762134,0.15589341502378673,0.842660560692239,0.1573394393077609,0.8355961574460193,0.16440384255398066
1,13,False,1.1256616689202361,62,60,0.19934338682330258,0.19984065288877115,0.2000269739325177,0.20013446368497337,0.20065452267043446,0.0004972660654685712,1.6094070337956323,0.9193548387096774,0.0,0.0,0.0,0.08064516129032258,0.732821919585136,0.267178080414864,0.7284766190506214,0.2715233809493786,0.7269186221614733,0.27308137783852676,0.7260372256080528,0.2739627743919472,0.7219527690866211,0.2780472309133788
2,20,False,0.25540154029563417,59,55,0.19927153285876195,0.19982035358277955,0.20002767901988,0.200147704579117,0.200732729959461,0.0005488207240176013,1.6093908081217638,0.8983050847457628,0.0,0.0,0.0,0.1016949152542373,0.6971834327108911,0.30281656728910894,0.6947942153734935,0.30520578462650644,0.693938353789106,0.30606164621089404,0.6934540611856842,0.3065459388143158,0.6912055500506177,0.3087944499493822
3,27,False,0.40114534731607804,64,63,0.19938034541519079,0.19985329202956306,0.20002829974149208,0.20012873243758791,0.20060933037616524,0.00047294661437227714,1.6094082372872507,0.859375,0.0,0.0,0.0,0.140625,0.638828433925334,0.36117156607466594,0.6380076998311196,0.3619923001688804,0.6377243313954246,0.36227566860457533,0.6375666112388974,0.3624333887611026,0.6368606497694688,0.3631393502305313
4,34,False,0.15569395193861787,61,57,0.19884348162469054,0.19971683568444912,0.2000455481229871,0.20023554975391533,0.20115858481395735,0.0008733540597585798,1.6093701457592267,0.7868852459016393,0.0,0.0,0.0,0.21311475409836064,0.615752557346863,0.38424744265313704,0.6149703845606107,0.38502961543938935,0.6146938678437719,0.38530613215622816,0.6145382913252135,0.38546170867478646,0.6138247639287532,0.3861752360712469
5,41,False,0.1202020894575455,70,66,0.19974245841143948,0.19994201410563403,0.20001409214724855,0.20005501974878728,0.20024641558688996,0.0001995556941945531,1.6094015096954604,0.8142857142857143,0.0,0.0,0.0,0.18571428571428572,0.5972296881312453,0.40277031186875467,0.5967396153581025,0.40326038464189745,0.5965655740651772,0.4034344259348228,0.596467460175054,0.4035325398249459,0.5960155788339437,0.4039844211660562
6,48,False,0.0029638414573013964,82,79,0.1997725332754619,0.19994549836177655,0.20000989564017949,0.2000469441704906,0.20022512855209051,0.00017296508631464702,1.6094207927918216,0.8780487804878049,0.0,0.0,0.0,0.12195121951219512,0.5971416007651023,0.4028583992348978,0.5969886171541647,0.40301138284583515,0.5969385705680872,0.4030614294319128,0.5969114455853691,0.4030885544146308,0.5967976819243762,0.4032023180756238
7,49,True,0.20418596718743348,13,13,0.19946048464805857,0.1998666465374659,0.200020148369531,0.20010907789066723,0.20054364255427734,0.0004061618894073138,1.6093994465056087,0.6153846153846154,0.0,0.0,0.0,0.38461538461538464,0.627296410765895,0.372703589234105,0.6275159028758127,0.37248409712418723,0.6276036438009187,0.3723963561990813,0.6276555941952289,0.3723444058047711,0.6279203761812753,0.3720796238187247
