round,prototype_step_m,theta_0_0,theta_0_1,theta_1_0,theta_1_1,theta_2_0,theta_2_1,theta_3_0,theta_3_1,theta_4_0,theta_4_1,softmax_0_0,softmax_0_1,softmax_1_0,softmax_1_1,softmax_2_0,softmax_2_1,softmax_3_0,softmax_3_1,softmax_4_0,softmax_4_1
0,0,-0.08414348858079024,-0.016744251499288744,0.00813765325525028,0.02931111656796391,0.03556132898964275,0.039667361759996266,-0.01743625361242188,-0.02311758963322836,0.042898794062857695,-0.009565216244080745,0.48315656640894716,0.5168434335910529,0.49470683192113996,0.50529316807886,0.4989734932496109,0.5010265067503892,0.501420330184802,0.49857966981519797,0.5131129949516727,0.4868870050483272
1,0,-0.08414348858079024,-0.016744251499288744,0.00813765325525028,0.02931111656796391,0.03556132898964275,0.039667361759996266,-0.01743625361242188,-0.02311758963322836,0.042898794062857695,-0.009565216244080745,0.48315656640894716,0.5168434335910529,0.49470683192113996,0.50529316807886,0.4989734932496109,0.5010265067503892,0.501420330184802,0.49857966981519797,0.5131129949516727,0.4868870050483272
2,0,-0.08414348858079024,-0.016744251499288744,0.00813765325525028,0.02931111656796391,0.03556132898964275,0.039667361759996266,-0.01743625361242188,-0.02311758963322836,0.042898794062857695,-0.009565216244080745,0.48315656640894716,0.5168434335910529,0.49470683192113996,0.50529316807886,0.4989734932496109,0.5010265067503892,0.501420330184802,0.49857966981519797,0.5131129949516727,0.4868870050483272
3,0,-0.08414348858079024,-0.016744251499288744,0.00813765325525028,0.02931111656796391,0.03556132898964275,0.039667361759996266,-0.01743625361242188,-0.02311758963322836,0.042898794062857695,-0.009565216244080745,0.48315656640894716,0.5168434335910529,0.49470683192113996,0.50529316807886,0.4989734932496109,0.5010265067503892,0.501420330184802,0.49857966981519797,0.5131129949516727,0.4868870050483272
4,0,-0.08414348858079024,-0.016744251499288744,0.00813765325525028,0.02931111656796391,0.03556132898964275,0.039667361759996266,-0.01743625361242188,-0.02311758963322836,0.042898794062857695,-0.009565216244080745,0.48315656640894716,0.5168434335910529,0.49470683192113996,0.50529316807886,0.4989734932496109,0.5010265067503892,0.501420330184802,0.49857966981519797,0.5131129949516727,0.4868870050483272
5,0,-0.08414348858079024,-0.016744251499288744,0.00813765325525028,0.02931111656796391,0.03556132898964275,0.039667361759996266,-0.01743625361242188,-0.02311758963322836,0.042898794062857695,-0.009565216244080745,0.48315656640894716,0.5168434335910529,0.49470683192113996,0.50529316807886,0.4989734932496109,0.5010265067503892,0.501420330184802,0.49857966981519797,0.5131129949516727,0.4868870050483272
6,1,0.8294485246008804,-0.9303362646809602,0.8728188296443206,-0.8353700598211063,0.8821674630896748,-0.8069387723400359,0.8188024359944459,-0.8593562792400962,0.8295765766927929,-0.7962429988740154,0.8531827045275111,0.1468172954724889,0.8466012272932256,0.15339877270677427,0.8441065849762134,0.15589341502378673,0.842660560692239,0.1573394393077609,0.8355961574460193,0.16440384255398066
7,1,0.8294485246008804,-0.9303362646809602,0.8728188296443206,-0.8353700598211063,0.8821674630896748,-0.8069387723400359,0.8188024359944459,-0.8593562792400962,0.8295765766927929,-0.7962429988740154,0.8531827045275111,0.1468172954724889,0.8466012272932256,0.15339877270677427,0.8441065849762134,0.15589341502378673,0.842660560692239,0.1573394393077609,0.8355961574460193,0.16440384255398066
8,1,0.8294485246008804,-0.9303362646809602,0.8728188296443206,-0.8353700598211063,0.8821674630896748,-0.8069387723400359,0.8188024359944459,-0.8593562792400962,0.8295765766927929,-0.7962429988740154,0.8531827045275111,0.1468172954724889,0.8466012272932256,0.15339877270677427,0.8441065849762134,0.15589341502378673,0.842660560692239,0.1573394393077609,0.8355961574460193,0.16440384255398066
9,1,0.8294485246008804,-0.9303362646809602,0.8728188296443206,-0.8353700598211063,0.8821674630896748,-0.8069387723400359,0.8188024359944459,-0.8593562792400962,0.8295765766927929,-0.7962429988740154,0.8531827045275111,0.1468172954724889,0.8466012272932256,0.15339877270677427,0.8441065849762134,0.15589341502378673,0.842660560692239,0.1573394393077609,0.8355961574460193,0.16440384255398066
10,1,0.8294485246008804,-0.9303362646809602,0.8728188296443206,-0.8353700598211063,0.8821674630896748,-0.8069387723400359,0.8188024359944459,-0.8593562792400962,0.8295765766927929,-0.7962429988740154,0.8531827045275111,0.1468172954724889,0.8466012272932256,0.15339877270677427,0.8441065849762134,0.15589341502378673,0.842660560692239,0.1573394393077609,0.8355961574460193,0.16440384255398066
11,1,0.8294485246008804,-0.9303362646809602,0.8728188296443206,-0.8353700598211063,0.8821674630896748,-0.8069387723400359,0.8188024359944459,-0.8593562792400962,0.8295765766927929,-0.7962429988740154,0.8531827045275111,0.1468172954724889,0.8466012272932256,0.15339877270677427,0.8441065849762134,0.15589341502378673,0.842660560692239,0.1573394393077609,0.8355961574460193,0.16440384255398066
12,1,0.8294485246008804,-0.9303362646809602,0.8728188296443206,-0.8353700598211063,0.8821674630896748,-0.8069387723400359,0.8188024359944459,-0.8593562792400962,0.8295765766927929,-0.7962429988740154,0.8531827045275111,0.1468172954724889,0.8466012272932256,0.15339877270677427,0.8441065849762134,0.15589341502378673,0.842660560692239,0.1573394393077609,0.8355961574460193,0.16440384255398066
13,2,0.45404979050406225,-0.5549375305841421,0.5121780234772018,-0.4747292536539875,0.5271366937136324,-0.4519080029639935,0.46702760396598814,-0.5075814472116384,0.4937511515811905,-0.46041757376241293,0.732821919585136,0.267178080414864,0.7284766190506214,0.2715233809493786,0.7269186221614733,0.27308137783852676,0.7260372256080528,0.2739627743919472,0.7219527690866211,0.2780472309133788
14,2,0.45404979050406225,-0.5549375305841421,0.5121780234772018,-0.4747292536539875,0.5271366937136324,-0.4519080029639935,0.46702760396598814,-0.5075814472116384,0.4937511515811905,-0.46041757376241293,0.732821919585136,0.267178080414864,0.7284766190506214,0.2715233809493786,0.7269186221614733,0.27308137783852676,0.7260372256080528,0.2739627743919472,0.7219527690866211,0.2780472309133788
15,2,0.45404979050406225,-0.5549375305841421,0.5121780234772018,-0.4747292536539875,0.5271366937136324,-0.4519080029639935,0.46702760396598814,-0.5075814472116384,0.4937511515811905,-0.46041757376241293,0.732821919585136,0.267178080414864,0.7284766190506214,0.2715233809493786,0.7269186221614733,0.27308137783852676,0.7260372256080528,0.2739627743919472,0.7219527690866211,0.2780472309133788
16,2,0.45404979050406225,-0.5549375305841421,0.5121780234772018,-0.4747292536539875,0.5271366937136324,-0.4519080029639935,0.46702760396598814,-0.5075814472116384,0.4937511515811905,-0.46041757376241293,0.732821919585136,0.267178080414864,0.7284766190506214,0.2715233809493786,0.7269186221614733,0.27308137783852676,0.7260372256080528,0.2739627743919472,0.7219527690866211,0.2780472309133788
17,2,0.45404979050406225,-0.5549375305841421,0.5121780234772018,-0.4747292536539875,0.5271366937136324,-0.4519080029639935,0.46702760396598814,-0.5075814472116384,0.4937511515811905,-0.46041757376241293,0.732821919585136,0.267178080414864,0.7284766190506214,0.2715233809493786,0.7269186221614733,0.27308137783852676,0.7260372256080528,0.2739627743919472,0.7219527690866211,0.2780472309133788
18,2,0.45404979050406225,-0.5549375305841421,0.5121780234772018,-0.4747292536539875,0.5271366937136324,-0.4519080029639935,0.46702760396598814,-0.5075814472116384,0.4937511515811905,-0.46041757376241293,0.732821919585136,0.267178080414864,0.7284766190506214,0.2715233809493786,0.7269186221614733,0.27308137783852676,0.7260372256080528,0.2739627743919472,0.7219527690866211,0.2780472309133788
19,2,0.45404979050406225,-0.5549375305841421,0.5121780234772018,-0.4747292536539875,0.5271366937136324,-0.4519080029639935,0.46702760396598814,-0.5075814472116384,0.4937511515811905,-0.46041757376241293,0.732821919585136,0.267178080414864,0.7284766190506214,0.2715233809493786,0.7269186221614733,0.27308137783852676,0.7260372256080528,0.2739627743919472,0.7219527690866211,0.2780472309133788
20,3,0.3665167884870877,-0.4674045285671675,0.43003911288268815,-0.39259034305947405,0.44691264002495007,-0.37168394927531134,0.38788176312464917,-0.42843560637029965,0.41954748991812335,-0.38621391209934564,0.6971834327108911,0.30281656728910894,0.6947942153734935,0.30520578462650644,0.693938353789106,0.30606164621089404,0.6934540611856842,0.3065459388143158,0.6912055500506177,0.3087944499493822
21,3,0.3665167884870877,-0.4674045285671675,0.43003911288268815,-0.39259034305947405,0.44691264002495007,-0.37168394927531134,0.38788176312464917,-0.42843560637029965,0.41954748991812335,-0.38621391209934564,0.6971834327108911,0.30281656728910894,0.6947942153734935,0.30520578462650644,0.693938353789106,0.30606164621089404,0.6934540611856842,0.3065459388143158,0.6912055500506177,0.3087944499493822
22,3,0.3665167884870877,-0.4674045285671675,0.43003911288268815,-0.39259034305947405,0.44691264002495007,-0.37168394927531134,0.38788176312464917,-0.42843560637029965,0.41954748991812335,-0.38621391209934564,0.6971834327108911,0.30281656728910894,0.6947942153734935,0.30520578462650644,0.693938353789106,0.30606164621089404,0.6934540611856842,0.3065459388143158,0.6912055500506177,0.3087944499493822
23,3,0.3665167884870877,-0.4674045285671675,0.43003911288268815,-0.39259034305947405,0.44691264002495007,-0.37168394927531134,0.38788176312464917,-0.42843560637029965,0.41954748991812335,-0.38621391209934564,0.6971834327108911,0.30281656728910894,0.6947942153734935,0.30520578462650644,0.693938353789106,0.30606164621089404,0.6934540611856842,0.3065459388143158,0.6912055500506177,0.3087944499493822
24,3,0.3665167884870877,-0.4674045285671675,0.43003911288268815,-0.39259034305947405,0.44691264002495007,-0.37168394927531134,0.38788176312464917,-0.42843560637029965,0.41954748991812335,-0.38621391209934564,0.6971834327108911,0.30281656728910894,0.6947942153734935,0.30520578462650644,0.693938353789106,0.30606164621089404,0.6934540611856842,0.3065459388143158,0.6912055500506177,0.3087944499493822
25,3,0.3665167884870877,-0.4674045285671675,0.43003911288268815,-0.39259034305947405,0.44691264002495007,-0.37168394927531134,0.38788176312464917,-0.42843560637029965,0.41954748991812335,-0.38621391209934564,0.6971834327108911,0.30281656728910894,0.6947942153734935,0.30520578462650644,0.693938353789106,0.30606164621089404,0.6934540611856842,0.3065459388143158,0.6912055500506177,0.3087944499493822
26,3,0.3665167884870877,-0.4674045285671675,0.43003911288268815,-0.39259034305947405,0.44691264002495007,-0.37168394927531134,0.38788176312464917,-0.42843560637029965,0.41954748991812335,-0.38621391209934564,0.6971834327108911,0.30281656728910894,0.6947942153734935,0.30520578462650644,0.693938353789106,0.30606164621089404,0.6934540611856842,0.3065459388143158,0.6912055500506177,0.3087944499493822
27,4,0.23469754450841568,-0.3355852845884958,0.30208809022407385,-0.2646393204008597,0.3203646803826842,-0.24513598963304548,0.2621321071391982,-0.3026859503848487,0.29754890187672534,-0.26421532405794756,0.638828433925334,0.36117156607466594,0.6380076998311196,0.3619923001688804,0.6377243313954246,0.36227566860457533,0.6375666112388974,0.3624333887611026,0.6368606497694688,0.3631393502305313
28,4,0.23469754450841568,-0.3355852845884958,0.30208809022407385,-0.2646393204008597,0.3203646803826842,-0.24513598963304548,0.2621321071391982,-0.3026859503848487,0.29754890187672534,-0.26421532405794756,0.638828433925334,0.36117156607466594,0.6380076998311196,0.3619923001688804,0.6377243313954246,0.36227566860457533,0.6375666112388974,0.3624333887611026,0.6368606497694688,0.3631393502305313
29,4,0.23469754450841568,-0.3355852845884958,0.30208809022407385,-0.2646393204008597,0.3203646803826842,-0.24513598963304548,0.2621321071391982,-0.3026859503848487,0.29754890187672534,-0.26421532405794756,0.638828433925334,0.36117156607466594,0.6380076998311196,0.3619923001688804,0.6377243313954246,0.36227566860457533,0.6375666112388974,0.3624333887611026,0.6368606497694688,0.3631393502305313
30,4,0.23469754450841568,-0.3355852845884958,0.30208809022407385,-0.2646393204008597,0.3203646803826842,-0.24513598963304548,0.2621321071391982,-0.3026859503848487,0.29754890187672534,-0.26421532405794756,0.638828433925334,0.36117156607466594,0.6380076998311196,0.3619923001688804,0.6377243313954246,0.36227566860457533,0.6375666112388974,0.3624333887611026,0.6368606497694688,0.3631393502305313
31,4,0.23469754450841568,-0.3355852845884958,0.30208809022407385,-0.2646393204008597,0.3203646803826842,-0.24513598963304548,0.2621321071391982,-0.3026859503848487,0.29754890187672534,-0.26421532405794756,0.638828433925334,0.36117156607466594,0.6380076998311196,0.3619923001688804,0.6377243313954246,0.36227566860457533,0.6375666112388974,0.3624333887611026,0.6368606497694688,0.3631393502305313
32,4,0.23469754450841568,-0.3355852845884958,0.30208809022407385,-0.2646393204008597,0.3203646803826842,-0.24513598963304548,0.2621321071391982,-0.3026859503848487,0.29754890187672534,-0.26421532405794756,0.638828433925334,0.36117156607466594,0.6380076998311196,0.3619923001688804,0.6377243313954246,0.36227566860457533,0.6375666112388974,0.3624333887611026,0.6368606497694688,0.3631393502305313
33,4,0.23469754450841568,-0.3355852845884958,0.30208809022407385,-0.2646393204008597,0.3203646803826842,-0.24513598963304548,0.2621321071391982,-0.3026859503848487,0.29754890187672534,-0.26421532405794756,0.638828433925334,0.36117156607466594,0.6380076998311196,0.3619923001688804,0.6377243313954246,0.36227566860457533,0.6375666112388974,0.3624333887611026,0.6368606497694688,0.3631393502305313
34,5,0.18533536158127914,-0.28622310166135917,0.25285131336784844,-0.21540254354463428,0.271157445989186,-0.19592875523954728,0.2129377688581959,-0.25349161210384635,0.24837590927867262,-0.21504233145989496,0.615752557346863,0.38424744265313704,0.6149703845606107,0.38502961543938935,0.6146938678437719,0.38530613215622816,0.6145382913252135,0.38546170867478646,0.6138247639287532,0.3861752360712469
35,5,0.18533536158127914,-0.28622310166135917,0.25285131336784844,-0.21540254354463428,0.271157445989186,-0.19592875523954728,0.2129377688581959,-0.25349161210384635,0.24837590927867262,-0.21504233145989496,0.615752557346863,0.38424744265313704,0.6149703845606107,0.38502961543938935,0.6146938678437719,0.38530613215622816,0.6145382913252135,0.38546170867478646,0.6138247639287532,0.3861752360712469
36,5,0.18533536158127914,-0.28622310166135917,0.25285131336784844,-0.21540254354463428,0.271157445989186,-0.19592875523954728,0.2129377688581959,-0.25349161210384635,0.24837590927867262,-0.21504233145989496,0.615752557346863,0.38424744265313704,0.6149703845606107,0.38502961543938935,0.6146938678437719,0.38530613215622816,0.6145382913252135,0.38546170867478646,0.6138247639287532,0.3861752360712469
37,5,0.18533536158127914,-0.28622310166135917,0.25285131336784844,-0.21540254354463428,0.271157445989186,-0.19592875523954728,0.2129377688581959,-0.25349161210384635,0.24837590927867262,-0.21504233145989496,0.615752557346863,0.38424744265313704,0.6149703845606107,0.38502961543938935,0.6146938678437719,0.38530613215622816,0.6145382913252135,0.38546170867478646,0.6138247639287532,0.3861752360712469
38,5,0.18533536158127914,-0.28622310166135917,0.25285131336784844,-0.21540254354463428,0.271157445989186,-0.19592875523954728,0.2129377688581959,-0.25349161210384635,0.24837590927867262,-0.21504233145989496,0.615752557346863,0.38424744265313704,0.6149703845606107,0.38502961543938935,0.6146938678437719,0.38530613215622816,0.6145382913252135,0.38546170867478646,0.6138247639287532,0.3861752360712469
39,5,0.18533536158127914,-0.28622310166135917,0.25285131336784844,-0.21540254354463428,0.271157445989186,-0.19592875523954728,0.2129377688581959,-0.25349161210384635,0.24837590927867262,-0.21504233145989496,0.615752557346863,0.38424744265313704,0.6149703845606107,0.38502961543938935,0.6146938678437719,0.38530613215622816,0.6145382913252135,0.38546170867478646,0.6138247639287532,0.3861752360712469
40,5,0.18533536158127914,-0.28622310166135917,0.25285131336784844,-0.21540254354463428,0.271157445989186,-0.19592875523954728,0.2129377688581959,-0.25349161210384635,0.24837590927867262,-0.21504233145989496,0.615752557346863,0.38424744265313704,0.6149703845606107,0.38502961543938935,0.6146938678437719,0.38530613215622816,0.6145382913252135,0.38546170867478646,0.6138247639287532,0.3861752360712469
41,6,0.14652379141381147,-0.2474115314938915,0.21467358192646346,-0.17722481210324934,0.2332019481449783,-0.15797325739533957,0.17510685858032554,-0.21566070182597602,0.21111203388907882,-0.17777845607030124,0.5972296881312453,0.40277031186875467,0.5967396153581025,0.40326038464189745,0.5965655740651772,0.4034344259348228,0.596467460175054,0.4035325398249459,0.5960155788339437,0.4039844211660562
42,6,0.14652379141381147,-0.2474115314938915,0.21467358192646346,-0.17722481210324934,0.2332019481449783,-0.15797325739533957,0.17510685858032554,-0.21566070182597602,0.21111203388907882,-0.17777845607030124,0.5972296881312453,0.40277031186875467,0.5967396153581025,0.40326038464189745,0.5965655740651772,0.4034344259348228,0.596467460175054,0.4035325398249459,0.5960155788339437,0.4039844211660562
43,6,0.14652379141381147,-0.2474115314938915,0.21467358192646346,-0.17722481210324934,0.2332019481449783,-0.15797325739533957,0.17510685858032554,-0.21566070182597602,0.21111203388907882,-0.17777845607030124,0.5972296881312453,0.40277031186875467,0.5967396153581025,0.40326038464189745,0.5965655740651772,0.4034344259348228,0.596467460175054,0.4035325398249459,0.5960155788339437,0.4039844211660562
44,6,0.14652379141381147,-0.2474115314938915,0.21467358192646346,-0.17722481210324934,0.2332019481449783,-0.15797325739533957,0.17510685858032554,-0.21566070182597602,0.21111203388907882,-0.17777845607030124,0.5972296881312453,0.40277031186875467,0.5967396153581025,0.40326038464189745,0.5965655740651772,0.4034344259348228,0.596467460175054,0.4035325398249459,0.5960155788339437,0.4039844211660562
45,6,0.14652379141381147,-0.2474115314938915,0.21467358192646346,-0.17722481210324934,0.2332019481449783,-0.15797325739533957,0.17510685858032554,-0.21566070182597602,0.21111203388907882,-0.17777845607030124,0.5972296881312453,0.40277031186875467,0.5967396153581025,0.40326038464189745,0.5965655740651772,0.4034344259348228,0.596467460175054,0.4035325398249459,0.5960155788339437,0.4039844211660562
46,6,0.14652379141381147,-0.2474115314938915,0.21467358192646346,-0.17722481210324934,0.2332019481449783,-0.15797325739533957,0.17510685858032554,-0.21566070182597602,0.21111203388907882,-0.17777845607030124,0.5972296881312453,0.40277031186875467,0.5967396153581025,0.40326038464189745,0.5965655740651772,0.4034344259348228,0.596467460175054,0.4035325398249459,0.5960155788339437,0.4039844211660562
47,6,0.14652379141381147,-0.2474115314938915,0.21467358192646346,-0.17722481210324934,0.2332019481449783,-0.15797325739533957,0.17510685858032554,-0.21566070182597602,0.21111203388907882,-0.17777845607030124,0.5972296881312453,0.40277031186875467,0.5967396153581025,0.40326038464189745,0.5965655740651772,0.4034344259348228,0.596467460175054,0.4035325398249459,0.5960155788339437,0.4039844211660562
48,7,0.14634069942957012,-0.24722843950965015,0.2151910047338915,-0.17774223491067734,0.23397696064731027,-0.15874826989767155,0.17602932549120748,-0.2165831687368579,0.21273663829484235,-0.17940306047606475,0.5971416007651023,0.4028583992348978,0.5969886171541647,0.40301138284583515,0.5969385705680872,0.4030614294319128,0.5969114455853691,0.4030885544146308,0.5967976819243762,0.4032023180756238
49,7,0.14634069942957012,-0.24722843950965015,0.2151910047338915,-0.17774223491067734,0.23397696064731027,-0.15874826989767155,0.17602932549120748,-0.2165831687368579,0.21273663829484235,-0.17940306047606475,0.5971416007651023,0.4028583992348978,0.5969886171541647,0.40301138284583515,0.5969385705680872,0.4030614294319128,0.5969114455853691,0.4030885544146308,0.5967976819243762,0.4032023180756238
