num_prototypes,final_mce_mean,final_mce_std,final_mce_ci95_low,final_mce_ci95_high,final_mce_n,final_mce_mean_pm_std,kmeans_mce_mean,kmeans_mce_std,kmeans_mce_ci95_low,kmeans_mce_ci95_high,kmeans_mce_n,kmeans_mce_mean_pm_std,fcm_mce_mean,fcm_mce_std,fcm_mce_ci95_low,fcm_mce_ci95_high,fcm_mce_n,fcm_mce_mean_pm_std
2,0.02271793093558912,0.0005946873702679073,0.02229251721836393,0.023143344652814313,10,0.0227 ± 0.0006,0.0008030888334827811,3.352480269579196e-06,0.000800690613569748,0.0008054870533958143,10,0.0008 ± 0.0000,0.0008030888334802589,3.352480265277322e-06,0.0008006906135703031,0.0008054870533902146,10,0.0008 ± 0.0000
3,0.26894172825762863,0.03360654531913965,0.24490105397717196,0.2929824025380853,10,0.2689 ± 0.0336,1.184661729282439,0.003034360294315667,1.1824910786906435,1.1868323798742346,10,1.1847 ± 0.0030,1.0955795361031349,0.28825157404056245,0.8893767819512093,1.3017822902550604,10,1.0956 ± 0.2883
